TS,TJ
290065584,289711516
178420750,177924643
193037128,192718391
192347728,192147596
200809933,200211640
200564188,200253264
199117428,198915980
209792744,209584477
213449818,213064893
271190516,270856531
277150525,276581928
84542134,84160188
183919476,183343029
196141459,195760532
201434028,201022493
205582017,205240376
203663603,203481248
204742463,204547128
209730019,209385671
225194563,224820827
254082150,253769206
41065300,40523481
205477512,205093382
198887596,198615244
202888758,202415776
227503816,226950642
219568775,219351961
220472827,219966463
231050263,230651658
231162471,230766881
260248725,259929661
269460275,268423391
176069019,175577545
197258350,196684132
189778803,189453990
191733020,191550277
194443125,194129277
204899259,204578937
200404709,200200654
207825846,207546569
244852357,244387681
249676246,249488074
190243805,189739901
199811691,199395766
204544219,204345143
206203909,205990879
213247765,213040654
217848879,217159896
224577820,224119342
266087256,264934636
299667509,299360157
299484073,298992815
184004834,183485637
201017630,200144908
205746220,205423693
206173444,205956906
210353000,210031812
209643040,209461111
220121387,219656002
246363410,245692085
291134977,290818156
299637249,296926322
177342834,176856585
190242472,190049246
187427902,187056489
187997119,187814554
189871520,189683170
193666403,193334724
213400958,212858392
221011426,220641195
243214600,242827256
244828494,244573216
201069788,200554148
189646379,189332374
193053967,192786049
217908838,217679774
208953293,208709374
210999932,210820096
215516385,215346178
218529735,218263146
254325563,253823556
256131662,255923355
180376408,180064937
185139467,184911394
186875345,186531142
198637113,198354874
193604771,193336371
211019006,210776757
214003348,213490659
218745355,218218162
246528405,246155393
247021438,246829567
193621677,193122709
198069483,197881250
207659924,207402238
216738325,216467764
212196900,211920730
211144964,210867626
220254103,219614733
241397247,240981772
272455012,271890567
276763463,276240259
162181612,161833854
193451705,192914398
204353938,204055665
199015781,198827033
209128041,208740234
204996620,204611620
213652016,213408552
215776783,215527553
243347395,243090393
251342720,251163329
185138398,184752239
195615978,195296903
200959056,200688164
201807683,201252974
230187131,229751942
244112876,243757546
241065616,240671753
239524455,239244928
275627941,274891026
277304390,276991970
171742238,171290876
190847140,190599426
200877173,200531102
196803286,196642545
211474634,211172497
199535541,198479877
204519055,204276104
208071794,199563514
270661246,270043890
273220628,272960029
186798777,186275528
193791264,193516207
190761134,190494154
202325649,202121373
197797576,197607073
199537038,199249059
199069931,198636889
207466480,207129529
241497616,241245517
243588695,243407897
176899447,176436268
179182668,178946546
188760658,188334497
187789745,187536986
192828018,192573495
195129648,194879277
208608458,208193025
219557372,219014085
238516136,238067903
240847459,240577030
189609806,189042699
192104003,191927011
205082314,204759329
206474028,206311815
198597414,198330478
205746220,205577989
214922083,214493852
218327798,218022213
252961870,252636011
258978607,258100487
191836433,191502421
207678255,204180271
226993633,219921089
226785534,226349208
216499023,215907637
230472831,229915240
233576957,233083984
235652963,235389204
262567863,262235061
269820815,269432965
183424028,182925961
188907102,188692432
205471899,205143230
208840646,208402279
215080108,214791714
207898457,207584527
215901789,215264582
232902881,232393082
261496280,261035779
267575084,267193141
157634263,157038192
198107711,197782173
199895993,199546752
208152314,207918725
210934492,210773786
215503244,215239316
216085345,215923792
222993147,222524377
251296380,250373622
259780381,259532728
205101855,204568221
217081765,216742636
211072031,210825964
204700893,204538578
214374325,214214092
225282019,225012615
217957979,217739944
223793763,223525010
254458084,254198823
258511048,258306381
171515900,171131470
187559833,187293727
191724484,191460366
199647808,199450123
201160739,200878080
204167205,203996845
206901144,206634627
209413967,208832606
284152577,283275777
285115916,284948248
178405946,177358452
183602243,183414143
202009566,201651427
203180229,202939973
200408306,200039177
218379532,217768957
215448947,214791495
228615859,228347949
260221083,259770307
260788209,260597815
182560916,182202645
181052757,180705351
181956404,181756249
213943043,213453238
217101486,216824393
221541530,221046242
240256434,239562207
239355689,239056976
283175622,282691669
285111840,284793195
182548622,182098936
178534291,178333640
181569858,181309984
189438423,189276727
191123503,190836780
206553019,206225002
217969682,217718425
217278641,216534636
274628972,274181077
284474878,284302525
186536910,186062390
190647505,190239959
199270259,199009761
211099828,210796219
217769808,217546420
208137704,206697426
218510516,218243964
231995674,231649327
248749949,248459465
251565702,251329711
174255575,173935322
204034102,203629291
197550941,197272183
193316523,193148055
205173368,204791326
203505122,203237805
209377675,209168330
211256952,210764363
250224153,250004440
253563517,253330751
177875348,177592900
186703141,186521947
191299080,191154366
190863599,190451168
193253563,193042992
204822916,204491038
216183485,215612928
225668381,225266380
251825021,251459375
249148202,248916602
169152408,168684676
181979557,181631931
182489959,182330649
195589736,195309471
183892653,183615691
182561516,182272748
201382108,201164030
189971986,189769318
206393504,205845192
212662857,212190595
176391177,175970178
190884985,190549213
184234965,184000400
181786537,181640007
190767004,190491242
200820511,200597261
214865120,214596428
209584280,209356600
300406559,299991097
301319228,301061464
178966015,178494976
181450529,181100303
198478237,198175905
196553576,196388442
199613098,199346571
203172491,202845905
213307119,212856967
217870507,217653081
255282508,255044563
252072015,251803726
180304398,180015495
183857773,183540069
199768450,199439706
217222206,216828755
199049243,198672610
210240065,210028002
257220994,256537712
220161845,219467793
214622983,213768185
235390869,235002255
196596349,196124680
208229436,207995692
207856575,207580242
203831819,203679530
196197002,196045277
203710412,203469341
208298528,207955526
223062977,222534750
248606309,248341325
252052198,251894744
176373014,175936661
172337760,172076510
185805947,185657921
202316725,202051135
208946418,208763853
184708569,184526217
213335820,213115656
221374342,220745600
202397187,202013091
201261069,201102353
180382805,180015550
196731488,196496057
196418330,195924284
206620660,206395821
207401498,207252175
213957213,213612586
203814228,203558813
235874597,235485776
271074567,270694047
277605465,277403651
193656828,193295237
197858163,197611339
187594394,187430922
200841758,200583388
206569547,206284161
220906595,220537621
196402397,196159937
221794679,221418655
190316199,189817398
191307611,191054980
182234868,181853818
184087083,183711339
191761858,191601866
187577908,187373540
191928190,191669034
195649676,195506132
203252863,202953732
208412362,207787329
242424820,242183608
248516640,248262630
140503738,140084642
196059187,195713934
193733660,193582540
206686679,206424112
188492726,188291229
212142702,211863615
220084412,219925972
213714067,213247304
188225831,187938580
198719722,198493923
186857830,186575473
189046860,188785392
193981059,193727549
190308273,190132257
207285994,207007231
208017322,207735192
224877869,224300055
210731180,210365830
253487726,253004364
261533756,261075606
198200939,197730733
198421406,198193967
205538333,205296892
190539722,190314054
201140583,200883034
191640376,191394091
199423630,199027208
224937331,224526033
189031882,188626502
198407155,198118758
187214400,186932656
180131215,179946346
203343324,203176382
200753593,200519989
195577747,195334127
196789775,196500221
192670521,192441494
203923718,203783694
240221171,239968738
241939560,241676434
167417839,167026456
187812274,187601963
185876388,185639267
193857479,193662726
190292454,190084976
184445827,184262266
211109102,210887292
220397021,220178325
203563394,203240651
211195418,210673413
181292944,180959845
187467079,187156767
189694095,189456644
191196992,191070841
188332127,188136147
191120361,190888866
198542161,198251583
196119342,195671567
234013690,233796989
231965495,231706791
179497903,179107285
214765065,214432399
194546939,194144276
198574756,198345723
201111306,200845286
238687415,238349047
219806420,219241566
241561844,240903139
225626968,225203770
231889541,231645702
206827477,206369079
211176356,210815209
225284283,224961867
243968335,243629192
232335732,232187115
241663189,241449455
247442645,247178086
252144682,251909591
330590759,330108547
336292533,336120322
172195223,171965455
173633643,173290629
168476780,168075126
199695652,199326983
175966467,175831320
170841451,170662255
177976400,177846022
176879518,176541663
192151151,191913428
192755712,192520467
205827190,205522741
200515527,200328477
201095553,200909408
209211105,209055609
203519690,203311006
199121843,198816123
246267894,246026389
247485507,247156034
167702892,167386982
191722562,191414023
196835076,196584156
179939933,179806690
175870151,175737165
178812411,178665604
187973564,187724177
195338441,195068510
184989839,184774851
188954818,188713306
179009881,178755417
187395656,187033468
189143499,188971007
199589234,199435286
196544324,196342658
198578780,198291549
192029519,191844512
204422245,203923290
236262197,235364291
241241567,241025077
182305622,181899222
182225548,181846914
195466633,195135320
184396749,184101345
190127505,189879397
201997864,201830464
199190145,198710698
206995700,206779247
207183806,206813759
210181566,209835742
174100876,173859922
177169886,177028401
183260175,183101899
182852999,182455488
190125671,189995205
196665317,196537669
194660619,194403454
216553121,216187726
237324500,237134346
240160615,239838982
171663546,171218992
173479552,173163420
182868864,182704603
198850526,198431058
196994867,196786328
175791818,175613001
183013261,182812199
193255973,192851452
186125602,185886514
189585434,189224749
179287331,179031208
200663597,200367478
181700443,181506865
194975468,194722781
204236552,204038897
208686233,208262411
215404675,215145554
210074380,209906314
242035310,241699718
245260629,245102305
173609810,173179738
181081442,180834767
185725583,185523509
179987448,179788270
179758367,179526960
186579782,186406547
191671814,191525866
192530364,192258722
180018084,179733468
183029206,182831173
166349650,166004301
181973422,181593566
184626671,184471037
187269846,187133410
196637953,196402965
201988717,201840356
199986549,199769540
189597702,189467537
237517526,237186483
239625009,239499852
168807399,168371717
172401585,172010302
170087031,169825014
183577369,183324041
193435511,193239932
206249444,205969735
210072771,209667142
227118518,226778429
231971677,231680878
242048169,241726127
175711514,175408286
191056066,190694529
197434995,197141580
191111407,190926199
200833876,200634685
202554553,202220402
208612448,208254846
224357625,223825328
246899299,246568437
253898018,253595861
134273552,133906643
212483986,212018504
221087162,220867750
234491516,234265824
227645769,227484213
216316958,216113668
244584989,244309704
250927987,250402347
211897249,211302157
220924804,220725348
170633382,170325993
177555960,177342189
192921398,192686113
188648658,188485726
190855242,190667013
197268796,197063666
202509176,202163744
213185052,213021450
242969781,242751625
246566531,246285002
168451819,168122225
170322135,170088748
186039797,185850152
199053132,198833823
167354093,167207361
175300790,175133625
196400244,196135959
221945980,221419442
188011060,187795743
194147006,193772018
185670592,185429819
197637775,197312973
197896692,197593623
188306073,188174615
201560578,201377595
193030769,192731995
198805868,198511484
215584447,215289956
245169355,244744785
248621117,248125342
155278945,154771844
164638115,164288358
182295836,182159690
192931792,192698664
203584148,203443199
178864517,178665006
201914680,201677707
199629442,199310051
185629331,185471576
182786260,182560860
190658660,190273764
177269863,177093583
184355407,184192285
186278971,186144373
188783017,188419184
199906458,199624884
208414292,208251542
198003451,197808220
275780306,275449918
282612520,282418829
191688205,191292635
210104225,209707501
202861886,202694321
214200947,214018289
210097482,209930604
210287244,210126612
217822596,217592905
213298998,213112031
254162533,253954761
255463717,255271708
147685843,147437984
179415985,179196090
188504573,188269551
175728736,175549067
182975693,182751536
184384445,184130859
205217344,205049631
198762747,198266700
175254519,174925245
182974217,182799718
149959468,149713603
183980028,183641606
185915469,185698358
198413434,198267034
194664646,194482010
195970481,195688839
200022773,199782134
206202095,205872283
232357731,232092125
241685142,241291840
25344987,25029731
158094771,157634558
156252522,156036301
173579919,173311873
176218288,175977620
171936603,171747341
186182988,186058673
165910486,165634645
194101310,193937077
172144483,171884761
167538563,167296189
171771388,171394617
178137974,177941824
191437914,191299396
192275436,192152868
197609947,197397389
193877759,193582974
208322742,208106945
237315634,236941482
240521797,240354312
228742105,228291415
215022317,214796491
234418984,234225428
243114473,242756396
254363713,254148130
227977069,227846279
231719782,231533513
241602715,241354663
240406787,240183152
236414604,236199564
187601417,187353135
190740089,190594340
190836850,190714745
193819898,193387009
199890774,199772017
201470676,201223791
214691534,214332193
211518871,211136754
254694761,254497734
255468780,255266151
197464718,197224293
220186853,217434320
231475410,231287954
205582079,205416492
226296440,226011240
238793503,238543964
215166580,215005304
232044042,231737430
219551289,219370434
221456097,221313376
163065455,162738618
189887562,189610957
195398054,195252767
193488575,193300052
203135250,202878554
194633387,194334190
213353125,213183480
211806290,211622185
246145206,245821208
251911268,251788863
36148277,35746700
159638063,159349173
180325766,180139325
162974413,162835566
167935935,167738727
171091137,170963579
204280197,203888583
192467378,192278371
154712383,154189945
168700517,168536268
318308637,318010473
328974508,328732741
335059374,334872964
337362868,337120557
338327048,338093241
347074796,346911795
345425365,345212370
354998460,354861630
385242994,384972109
381156803,380986539
180435676,180082893
187095190,186909220
184646066,184458351
199608399,199493928
192315762,192112655
194379176,194204146
196199202,195948055
218897105,218671337
248057996,247876835
252231078,251866274
166123247,165841594
194558984,194362275
189414780,189274223
198272901,198054911
172678156,172477504
191766635,191502559
201246188,200915791
198889540,198628671
237001492,236785750
232813289,232508071
198131685,197823177
209606856,209257214
214647516,214440047
227864918,227550653
237086873,236869311
231988165,231794917
238637092,238511488
245718466,245285060
282959397,282777945
284743838,284565633
184052956,183792479
218349518,218041731
197050010,196901101
193606466,193403896
197845471,197686528
212146842,211825039
193068074,192852636
235947489,235552888
190156096,189837186
201482289,201156183
162662895,162308767
180425497,180221882
184797949,184633766
187656688,187350594
193493377,193204072
194807643,194684336
198594027,198483357
199845848,199738527
229162517,229032662
229925232,229818166
24743897,24538147
108610970,107998444
189352187,189109450
199799907,199600754
193346032,193191025
203210978,203034650
204060014,203850621
202685018,202432331
169162794,168955203
175166599,174968739
188791746,188491311
187401107,187275431
191421633,191190795
198919609,198711100
199566782,199443973
200005829,199862409
202461732,202296991
208557211,208297827
241060019,240874499
242678926,242456235
180511301,180201906
187810887,187597545
177983018,177825393
188220695,188046571
180692119,180527158
191179849,191023975
184008811,183893449
213979147,213561169
194068856,193806837
198801603,198545778
169571148,169278136
176346134,176157828
187392349,187041873
196134612,195981124
197034156,196860180
209664918,209504176
201484987,201054372
215617622,215423548
244750700,244445115
245567751,245134093
173068781,172762609
195084277,194689882
215751251,215389255
232915855,232635933
231503171,231141045
228933869,228697754
226634860,226491977
235447315,235291408
206226790,205831890
204076869,203840229
171564643,171394712
187579454,187370045
195023598,194925813
188657091,188484096
194491328,194388567
196839673,196687249
206518259,206392197
201063317,200723164
245087596,244775786
248677791,248474015
162633002,162212907
178022322,177764722
210472245,210173490
200605639,200478632
201764050,201672181
213341505,213097030
213786569,213696815
206719291,206258197
195820535,195648070
204417759,203816742
186387333,186134640
179875568,179700065
181119466,180964712
186435198,186273461
183223693,183128427
188900690,188748948
189344639,189206417
212285222,212027951
242414265,242281809
246400024,245955733
171241533,170979329
188227534,188010315
197190299,197005160
176499084,176409624
189830769,189733932
185693245,185534722
206633042,206519951
199382893,199241576
191318087,191083247
179720110,179610159
180057914,179689451
197208526,197033571
190055906,189881864
198483822,198318803
196058607,195904645
207066183,206858130
207802572,207674447
212297320,211993201
243202385,243060185
246022463,245921454
170420969,170088927
194656957,194464266
181799436,181686650
205035195,204784442
191783773,191642393
181687605,181585557
201762808,201621342
195316833,195164904
181456506,181224880
184039380,183947456
161761570,161472787
190078976,189866896
214117212,213863552
216394659,216241731
207975915,207851687
210181394,210030121
215780632,215680162
226814529,226674967
249609894,249322979
252556504,252375640
25639213,25386106
221747470,221197293
219272349,219118690
225298489,225164656
216651810,216438566
183784133,183571792
225375985,225100787
245110201,244833575
264879644,264367327
239902481,239640763
175868996,175421902
183246206,183128624
190998427,190769094
193870187,193765676
188035146,187818993
198588673,198424514
214435642,214266137
205726549,205580012
242514714,242246303
246572868,246191315
183689171,183524837
188507207,188227318
200917032,200788583
179843745,179654542
175922589,175830527
193603322,193475301
194788532,194617242
181519907,181195788
175660466,175413678
178537335,178336625
174731659,174499892
181766591,181607087
182951212,182804731
184579775,184494019
181477888,181324539
191033564,190868595
201398105,201231914
210541758,210339401
233872936,233726116
238454773,238299836
166516083,166262851
176353244,176218772
183567654,183389088
185526938,185437246
176413901,176322920
197484238,197333298
204297653,204081015
205759290,205365378
195458542,195059720
183523305,183369408
206693279,206453625
233526023,233363981
236154628,235887507
249369278,249187232
239936493,239779958
242859234,242589054
242815239,242690799
250829794,243558931
286925959,286715716
281558626,281457954
25448842,25185026
211415647,211231852
219774024,219559935
205520401,205376427
217901941,214956061
215657031,215344808
241167314,240930606
256033776,255481877
198495210,198323288
223316383,222986471
185498191,185321617
196322473,196053108
201491887,201264636
203086366,202866551
205535222,205428667
215013259,214795845
211460124,211310763
219324175,219081520
249992912,249738072
251267269,251167855
162248959,162081024
185370830,185170580
180269528,180151016
191579893,191377245
179945802,179783429
175741919,175623057
171729752,171633463
174521218,174265303
177928238,177688735
179187855,179019449
237478323,237134896
231650349,231519691
235682374,235505011
242714100,242502462
242569233,242386644
244542420,244448757
250318845,250159307
255674120,255462257
288924285,288562573
299037159,298717137
164676595,164488810
177536950,177372401
190795781,190514493
172753823,172440591
187254962,187071592
187756471,187479077
181180462,180825246
196743418,196392597
164694124,164456318
173992582,173803649
179115780,178962396
188385135,188188610
182578706,182343523
185061103,184964901
197609567,197371173
201725026,201427887
216135044,215860099
242811256,242597965
243599092,243321057
179353793,179023037
180321107,180069900
184597550,184469979
194138421,193870097
179000714,178722350
184140982,183895860
186978646,186822442
191052410,190915564
182921615,182749314
184605579,184499655
170103160,169831841
164700690,164530331
182467599,182323876
193773590,193638176
190484967,190296955
191764235,191673994
193035714,192863935
199944158,199821545
234666905,234433087
235438337,235289475
150803561,150402667
156710601,156455673
183842793,183676024
189707453,189507927
176277224,176129511
177384762,177280602
179660297,179553102
206493531,205925912
197952194,197795930
198998592,198761180
362939054,362763336
375157032,374875004
383197295,382985185
383153711,382913355
390949039,390798546
387622457,387451260
403614119,403441469
396817448,396715736
422980716,422800585
425528658,425304839
193084308,192686441
190834353,190682506
184189569,183925635
194970674,194869066
196586361,196441406
203947415,203797515
207625847,207299216
208618323,208213804
231523074,231340433
243897915,243759650
191104950,190850834
205157473,205031668
216576974,216421506
214668409,214515040
206855614,206709418
197932020,197805230
223634287,223491132
248394668,248078509
226927493,226718778
229370665,228981848
170577714,170372160
169632173,169444861
176895499,176805797
183915584,183738408
188593549,188487681
201879153,201652814
189843360,189574794
206746779,206585214
231301223,231093926
232166353,232017484
170568099,170404167
186843528,186672318
178621143,178417846
189521886,189373247
171050385,170901517
178008256,177864409
200484376,200324363
196086585,195876758
180030629,179786979
186009756,185826525
160739654,160494638
194017710,193703350
180029067,179938498
192063676,191901428
192707798,192568451
194834319,194506797
194901076,194787794
194778383,193668831
240368596,240084431
240921283,240787278
117261537,116981251
179219641,178974587
184196277,184029281
173438045,173295643
193412310,193278480
200880864,200721849
183607044,183457269
184337633,184149559
195161875,194839782
207692357,207443206
183127517,182905409
174161001,174060502
182156269,181956448
187845053,187746095
190408263,190246031
191298226,191155217
183890320,183665911
201254213,200959991
224134516,223917725
229718878,229604662
162709384,162537790
185715048,185485729
178630263,178484528
185332563,185177949
168479794,168354684
182339316,182232059
208764669,208398369
212348655,212064329
198581590,198308213
194236820,194104302
167297147,167020685
178778062,178541427
194902465,194673632
186680496,186498897
192945426,192785550
188428190,188338726
185548245,185421309
186593119,186470027
233161917,232880775
236374693,236207250
180130154,179848396
198206760,197961077
184834645,184678493
178438696,178201908
189997553,189902991
206410669,206143572
206608479,201668760
202138411,202018592
198319418,198087145
199193744,199083812
180903923,180639382
183966700,183765060
191682334,191509667
188996482,188859722
190966975,190872553
206971435,206687362
218013879,217852914
225139563,224592485
250938965,250725525
251649307,251556517
175836543,175491348
169774512,169400911
202897853,202756936
212699023,212360123
221093144,220827476
219215596,219056371
198173507,197923997
222763084,222265474
204801149,204488052
200269556,200137843
189753431,189493307
182938854,182792231
187893402,187769232
188607502,188436814
195148191,194961130
191336109,191219381
193543293,193391074
200307825,200042488
226525757,226298080
227214549,227057217
178199842,178008996
184788411,184547050
180933201,180838703
182557356,182433577
186000138,185581224
190200714,189909058
194244050,194016888
213747713,213646894
200924168,200717968
203521307,203100658
189235598,188982864
197072023,196948184
196874548,196742868
205161618,205053486
223165396,222925162
243258047,243116899
251300581,250820432
248042240,247735505
309341755,309143867
305892837,305661054
181257997,180912875
175739034,175647717
181722802,181636111
191870801,191712066
171248140,171055831
151942230,151760417
149086744,148944698
159572218,159458929
167872467,167713525
182968483,182829182
183123861,182963786
180471999,180312641
188762244,188674644
189038687,188830519
205752523,205459734
205977659,205893468
237650875,237225810
238104322,237965943
180792710,180394489
176090784,175947508
187626355,187440523
175000974,174863092
204211066,203853656
187334059,187120346
183262766,183089215
188515046,188239528
175942282,175746297
176588218,176485003
165616281,165392010
174827179,174690588
197277970,196996821
193379424,193269166
193488143,193343152
201893895,201593878
197554255,197430875
198677748,198454028
235040358,234900031
231316585,231145811
30681468,30532636
190503806,189921185
180944648,180778291
192112303,191989644
188631495,188438484
199828837,199658156
180341863,180198015
202158178,201975632
151890093,151711861
169993853,169887104
182519626,182285463
184927519,184836201
187707671,187571850
188550784,188463661
191446557,191224679
202634288,202429491
210688849,210559960
206989866,206650137
242160854,241919903
238200291,238003771
183875506,183651478
166526188,166431147
187496163,187400213
177801697,177712642
169875973,169692421
196468241,196231306
207367920,207180525
182370327,182222260
185023233,184678461
185509690,185391467
160728450,160541634
179942169,179733156
192827627,192581349
189789806,189593096
190629440,190500562
196684160,196562068
196976544,196828557
201100935,201009771
232656823,232409702
235692688,235562225
24733468,24500984
108259243,107994239
175923744,175645619
179727739,179602223
188453549,188233503
196356872,196265577
192896879,192527389
194708733,194385683
155197580,154055392
171335091,171105267
163046568,162667002
175930789,175707858
179835902,179739390
191916432,191804453
180121371,179968046
181887725,181757841
191648499,191475726
200317563,199951836
228160534,227964291
230329834,230243305
24737023,24570352
172201200,172018558
193043959,192657089
178823732,178714085
186726890,186576500
182678091,182532425
206476343,206136176
193113678,192676191
157432363,157177828
173830434,173703824
177802093,177570514
174946172,174855166
177399823,177266931
185916132,185838804
192226552,192145288
188719643,188595765
186326081,186179328
201969749,201860587
227620251,227472178
228320881,228081289
191973846,191733432
192339095,192135851
196454875,196352382
210522027,210415779
212295414,212121514
203427519,203254749
190216502,187415671
199008255,198657469
205344185,205145085
212154115,211866875
196456636,196120711
184388328,184297893
194152016,194065705
188913390,188838388
186803118,186702100
191963730,191879089
195110302,194936153
193958602,193690634
236988290,236788988
238819197,238640628
163742057,163595474
174451538,174321791
187516648,187427527
180261890,180023889
182868219,182738242
193354933,193213967
210775989,210372834
214071201,213804231
189798338,189573555
191165317,191066174
173781360,173530213
186433834,186261827
197226767,197108107
192740563,192662911
193415446,193302963
202080562,201991985
182665411,182489477
184475728,184327103
234548188,234198822
235848317,235606393
147860093,147628234
153549451,153400011
188653210,188413104
175818696,175739736
192911065,192822464
191317587,191169224
180258110,180127432
197796465,197670372
176781199,176576674
182439286,182252919
177864468,177104590
193910729,193699802
196832659,196701481
196985539,196874246
197809033,197731120
199076778,198916918
208510645,208349889
202989781,202867236
234469019,234253128
236344855,236225133
25516482,25211759
181438308,181277211
160650446,160476844
184113436,184020557
174587333,174430304
187111208,186943546
183085506,182957734
160813713,160657723
201587428,201439910
180737202,180407818
164252730,164076863
186662369,186454902
194089367,193956989
185417154,185323640
193860637,193788284
190387509,190274420
206470009,206321661
206865314,206754281
238789915,238638853
239489941,239409382
118620396,118352495
187320844,187041723
190739296,190604384
184087241,183958512
172575681,172409966
192345755,192233919
208501502,208121053
187830741,187711859
177053909,176718693
185451225,185197011
169761354,169513210
193599780,193159842
194333871,194219661
211326353,211218957
212003589,211858721
226043953,217164410
213309801,212994637
216642426,216298781
254604685,254412779
259079388,258867775
28432045,27960317
167789055,167629888
168896482,168798832
176791175,176553774
179790726,179693520
175977068,175655100
177343279,177267160
186282085,186208338
146997166,146846907
160532972,160325840
182098820,181888841
182560101,182479156
183750445,183597165
195766679,195609272
188344840,188176609
194522715,194373483
203096484,202836800
209506679,209377586
234794895,234678360
237339349,237200645
175127933,174908581
173088394,172838508
185359652,185282600
195412528,195322177
178022399,177848775
197733027,197617917
188706986,188635867
198635535,198202268
208890169,208521593
207128051,206919869
153028583,152834745
183153855,182905891
189821423,189605636
191638430,191562385
193378073,193247033
200283525,200203619
204947506,204750125
203045697,202971137
235987273,235711881
238076344,237926203
26494188,26256828
169848926,169624281
168175547,168058501
191384252,191208292
182061572,181947598
188277503,188167262
189134185,189016693
175945358,175751897
148841103,148736613
165961525,165833933
183481748,183239553
195290117,195168477
179128228,178984160
191528840,191374725
206379477,206227035
205906165,205538266
197195384,196922594
217358980,217219885
240848384,240663457
242737290,242363800
167875054,167606431
179941032,179827644
154084271,153996961
177294910,177093740
156783020,156647873
193007438,192655180
185231847,185119839
173784067,173604969
161409243,161223770
162635614,162431910
155895359,155627392
186154755,185978708
185238592,185162370
190299604,190149055
191928277,191815862
194840743,194667608
187393847,187256102
200877195,200561535
224852940,224662909
231483623,231314180
26026223,25722897
163208993,163056927
172934034,172701061
184002483,183917671
195070399,194908984
179771562,179688688
178310008,178235761
198963243,198875431
160149190,160006262
178028886,177815816
182728360,182496362
186629887,186408270
201685382,201481644
202521425,202442093
207400600,207282903
207592225,207452948
213894062,213799334
220375748,220242815
245747692,245549094
250443021,250334406
152317666,152160672
178097342,177915953
165806871,165701500
181496989,181386811
178516428,178373682
178335057,178259274
179640817,179525069
185431923,185312469
177348790,177216697
173448261,173278561
171827398,171668859
178551585,178439794
187717331,187506900
193531115,193420231
196783491,196661053
204786032,204667304
203205739,202843113
213722662,213472109
253606113,253468510
255711301,255629771
