TS,TJ
229574176,229398217
219144970,219045337
219431353,219314291
221652372,221547059
218568535,218457684
223108166,222993615
225177123,225025498
242278492,242155921
229775470,229693230
243327569,243084519
245456240,245395721
248850792,248753489
248373219,248315828
254035936,253937354
251728317,251672270
268542798,268431326
264599091,264443239
157203205,157040626
167529270,167397122
182684421,182596244
194301751,194221715
204340823,204165365
200599855,200538587
201374080,201273417
212833268,212732158
204855431,204798022
210317349,210222949
213180777,212990473
228466799,228312792
209687146,209604404
213989378,213854873
221731026,221665347
217204869,217099452
216750811,216689087
216539449,216409333
222613555,222415229
230606812,230512714
207700394,207512464
223482828,223363434
215201084,215145179
219793912,219734220
224458286,224401871
222292323,222130020
230498842,230235962
232300703,232235005
232692228,232600361
229431236,229298590
135896600,135711953
204038781,203852110
219116473,218995353
211402283,211309984
209388442,209293791
218848229,218741420
220500358,220385524
221833039,221683715
217253844,217131778
230861646,230756726
217067154,216949234
226758312,226695183
215010237,214847728
210181324,210119852
213130698,212978317
228577250,228488101
217666012,217600104
219486037,219293796
220339710,220166787
240589613,240527074
137515185,137289618
199667422,199486615
206594493,206459232
204858890,204754233
217450264,217337803
204375684,204317952
209857179,209779459
223302620,223090604
226346508,226137844
222938274,222769778
209716521,209530931
201364828,201224936
202001061,201934674
233637018,233470583
210968450,210912782
216202450,216146645
212236397,212144212
222607548,222513301
213448086,213360244
242734699,242487165
149224160,149060300
204662053,204469263
217778107,217587997
218134102,218045445
223974907,223918322
219869044,219750869
221050180,220956386
220136959,220058273
226592877,226500081
228583841,228405324
185381814,185194664
195724045,195648727
209467262,209329209
191016120,190898554
198169443,198110676
201669053,201555349
206737482,206640649
209408059,209289606
210800705,210705116
216648272,216515789
212640167,212461901
209878479,209757943
208212979,208115692
223860396,223686451
228445006,228378105
234485418,234284175
228380823,228326348
233878841,233818994
237168907,237005159
238343312,238141263
201472334,201357087
192017205,191850803
221077957,220961821
206630239,206514923
207983988,207926989
237921794,237818858
211638129,211544433
214003369,213846036
225468261,225378518
244412174,244225728
194951708,194778295
219052810,218678015
209395624,209285936
204318269,204251810
200736159,200637246
203767616,203661623
225209469,225084129
206740164,206636004
207818858,207755478
230718056,230433902
214583690,214390923
218011882,217909903
228703872,228630244
221228502,221118098
225328742,225270251
231115743,231058146
229544216,229450199
233620523,233522245
233173820,233007892
236442828,236254716
124288954,123980577
199978050,199811693
199768853,199619187
205200041,205100304
205507610,205411709
211312319,211214132
213035667,212922240
208733546,208646998
213713560,213652518
212133600,212003073
236571059,236429564
259875675,259701501
251989830,251907016
254297760,254135282
256637928,256514104
273029053,272872720
261920865,261864845
269640318,269488338
271789970,271606896
284745767,284554319
134661559,134532877
199218854,199045784
206179326,206104241
214016447,213958685
217542696,217400233
223837990,223731178
222653187,222451858
221627313,221438426
230300445,230125076
228900756,228598404
354822415,354702289
357813365,357685624
374597392,374529758
347536322,347418116
349622398,349531624
344904896,344798974
360829814,360708396
354932683,354829080
380989198,380924603
356908299,356776359
162782051,162612491
162693839,162566838
194515799,194339017
203887575,203727203
208820571,208683762
210554715,210431167
217100110,216878374
214469451,214372474
218869086,218750506
221067315,220829101
148022563,147896024
209741832,209540339
201069167,200990691
217728654,217565063
224999533,224843809
205945788,205884954
206785026,206665800
227585055,227489605
208577353,208420955
217211453,217109495
174142035,174012345
192608012,192455919
205185627,205053799
224798272,224532471
211487673,211430129
220214779,220063481
215022162,214900942
215576095,215452313
222363607,222269914
218420981,218217406
194276469,194083044
199072199,198974788
198183191,198046333
201086454,200995118
232815743,232625334
225848209,225658747
209264555,209152689
209912133,209786175
211430874,211330166
216304540,216211107
208502860,208301285
214673004,214473857
212741189,212679461
237416426,237312646
225362908,225297512
237903710,237841387
226662093,226527880
227912875,227752379
224759469,224665473
229135465,229046886
23574993,23417742
181676870,181576853
204970401,204874562
207456107,207377960
210952765,210747467
217550337,217446226
212662086,212513662
212075375,211914500
220793517,220725473
214749872,214652964
222847436,222542952
216824889,216716974
216955192,216900245
220886471,220823995
220209735,220156354
229533836,229414793
223911893,223850564
226383333,226326845
227236916,227109112
228350257,228194511
178904574,178735335
207403705,207073204
195667973,195459340
210738107,210653537
205498991,205354080
207826513,207727266
215391522,215330838
225536081,225431747
221821165,221720262
220953780,220826860
187754400,187564088
195087522,195013014
194317768,194253009
198009693,197868386
201436777,201320912
206195860,206085878
205774876,205711567
207514398,207420206
210965214,210871493
214048212,213858178
176647251,176546995
184631117,184485946
177227281,177055495
202872897,202714451
199201488,199122293
209891844,209833929
200862387,200730946
213344653,213243431
206108074,205910501
207808353,207601563
100718848,100596772
203827147,203734909
207946178,207804782
210806342,210744004
212562796,212423443
213884196,213821286
214857261,214739840
214091058,213946394
224370722,224273933
219378364,219080818
212625784,212423330
202917913,202791568
221063545,220972773
224817989,224672740
226578693,226474333
221588846,221461365
222510383,222412751
230583134,230465665
232539518,232467424
231855132,231729389
176715342,176535451
223483192,223274050
211695545,211581337
212426267,212368675
217667367,217579734
223030668,222975295
223499044,223394566
225335125,225177169
232612157,232394790
222871417,222778070
208114256,208001961
222132906,221978070
226306063,226133103
224978664,224918232
229901419,229790960
229618485,229476941
231300477,231124905
233042539,232928592
243876700,243798693
236674836,236383375
163932426,163749944
187574436,187392153
199420273,199232748
199610012,199491316
205545222,205445586
207031516,206939989
213359720,213246062
209650856,209592208
211053714,210859526
211661160,211430467
190713133,190591521
197139733,196932923
212004409,211907221
203579695,203433930
204187879,204105148
205798797,205740653
208658150,208387896
207774976,207652887
207367930,207273230
208609936,208459617
181548749,181445623
178860432,178797934
190537745,190322832
199328601,199134775
212811927,212748777
206122019,206021711
216828855,216762072
208478668,208386615
207957425,207867620
212959114,212665604
198107532,197929796
206412720,206261032
186402475,186335334
194648842,194526844
208349927,208275321
209626360,209487433
220953417,220844269
215290930,215168713
211295855,211201113
213018932,212927646
208605333,208401652
199920942,199808080
211801362,211636626
194776242,194694465
208646829,208546118
206461476,206284067
209897836,209786354
211996345,211898231
210607986,210487205
211551343,211275622
23595845,23423183
234375614,234176409
241202619,241087015
233925141,233866326
243862312,243762983
237912345,237808319
234274731,234198800
256257811,256147623
239258133,238983912
240031852,239757048
217573248,217386378
216630957,216526419
219862999,218080809
204623798,204498697
207384028,207330099
212154444,212006479
214142020,214084002
217967109,217902602
219414852,219308872
220531126,220353677
196539974,196413384
216383499,216180659
207218051,207105663
206870667,206796479
229396708,229298833
210691857,210587591
221280240,221204844
215729193,215617965
219456639,215878874
220112115,219983799
24636948,24370399
185418777,185328042
201968198,201904642
203024469,202902219
206587533,206306049
212530711,212438591
218585824,218375153
219778024,219647631
215739376,215478806
223609559,223464588
180981141,180805888
190929276,190798306
217569523,217480545
217801904,217690914
204944441,204837968
209910541,209823682
212006539,211899164
213647413,213539198
215072365,214942948
219843755,219541820
159012157,158919228
206129167,205778688
213349590,213151905
214262577,214202933
214705456,214650095
217220941,217086610
218450737,218392831
212839205,212782129
213849339,213734435
216580188,216487304
173837925,173586709
195019063,194826386
192811619,192655540
203177685,203111260
199705220,199597323
201709010,201628520
210650494,210550515
214130141,214024823
221869783,221777640
209007702,208950277
189168474,189051651
194443010,194272399
214223140,214151771
209865204,209800900
207537115,207430640
209465344,209372823
228342607,228226064
212710685,212614009
210042587,209876452
218843036,218642818
69799686,69608387
181333293,181162973
186929039,186789421
193367671,193293325
207863879,207799476
206169096,206061177
212274119,212199625
203677491,203567029
204419239,204328660
211111328,211004106
205846427,205614283
207043046,206976327
204299273,204225498
203740576,203675727
209539923,209371247
221230472,221137794
217349540,217256195
221114818,220957183
213689277,213397235
220427774,220134131
191052014,190870841
209151126,208990143
207269453,207206003
209828729,209710588
217818483,217705560
213851876,213795367
224137932,224048589
219575181,219455598
230234723,230107001
214701058,214434206
157837169,157638830
206527815,206382718
205745185,205666441
208427387,208278952
212904851,212841494
211173396,211083317
217043220,215463155
218373431,218234701
225604531,225490561
234159289,234065090
28906951,28761061
189759829,189576843
187838659,187750859
198180548,198001947
199999785,199831071
201139595,201046086
204234771,204134038
204931147,204807141
205691049,205588689
209303933,209111323
198364869,198264076
212318615,212154115
217499688,217440855
214241867,214181524
227691324,227627655
216194240,216079104
221584793,221521654
225571470,225424944
226128107,226038280
235131603,234866254
154547927,154343588
169389455,169238371
192913470,192759242
202263493,202100043
206890450,206745892
209041313,208869990
211885019,211708705
213233010,213133665
214742388,214675519
213398829,213297154
23469265,23381535
215725438,215525482
218305112,218234421
216507975,216378839
233268532,233177367
233505416,233415421
229335530,229217241
222644457,222343561
240865425,240800336
241027706,240936271
206778460,206619751
212700583,212633925
220119389,219977820
223883979,223793727
225262885,225168602
233696395,233553714
228101580,228004928
238959048,238864349
229210190,229104436
230894809,230715031
70954127,70851932
183162452,183072890
202586832,202434370
198712947,198568291
211237593,211152437
203400405,203333323
209524054,209464017
204802012,204688291
211414000,211356967
206642617,206549425
132634282,132457031
172745927,172587196
200358089,200199335
198820235,198758228
209535972,209410563
207711855,207603015
211396599,211337534
206544931,206442558
210637504,210534792
209152947,209033905
226533726,226241082
210715944,210652525
218008646,217900840
232811630,232607874
219134842,219079385
225125822,225002766
225348846,225232276
228419872,228308580
227516387,227327312
242687765,242451230
410402459,410021357
407520197,407411998
402795650,402665580
407691396,407632166
415799578,415743775
426069529,425994522
443945152,443712412
432418382,432322363
444339280,444242869
456874088,456766754
126618206,126431210
197906562,197741551
200034998,199975063
220437478,220377344
214222324,214051437
230401369,230252043
214626205,214537865
232422722,232298756
215850162,215684586
216719240,216629615
190868018,190759874
188372215,188287787
202414110,202346665
224891736,224754270
208818204,208696895
215227725,215165707
205554394,205500003
212706872,212650933
214631288,214529654
209847187,209750836
154895026,154734768
189798589,189611565
207718004,207613790
203176774,203059453
220359410,220219569
218515503,218406017
214594370,214536907
211502687,211446458
212600273,212499707
216600004,216287600
123212353,123043979
199759741,199649184
212658130,212518323
214805601,214732142
209755292,209691475
211481165,211363290
213187804,213068778
215247543,215147612
221269346,221126918
218155747,218086455
158751533,158560013
198778973,198676454
213062288,212977512
210261099,210111006
217972818,217675689
213061426,212997945
220097627,220030221
220796498,220673434
222971237,222861602
223023394,222928460
204938815,204816057
221216060,220852283
208153902,208058350
203910621,203851987
211856997,211758858
216135494,216042792
213383661,213291691
217385991,217292798
217710687,217620516
219825694,219738687
68711656,68614722
192719884,192518630
201827831,201761718
200680644,200479620
211218201,211089426
208095813,208039393
210366715,210274803
213361093,213239893
216160298,216104167
217610149,217392688
209926778,209736803
209442176,209384171
216421118,216357333
221432267,221310960
224224329,224169489
231518744,231409756
221724171,221615453
223887125,223791572
229289548,229138450
229509459,229416975
227309613,227115795
225595644,225471118
232136871,232043469
229848270,229790847
235779828,235674762
233211244,233110538
236558399,236433869
237898020,237799794
238647332,238526780
235937993,235784297
193709580,193549431
219090507,218934763
208424152,208318083
220887697,220781430
207986785,207893681
215120745,214976266
210541705,210436087
216445001,216343463
217136984,217048322
223149510,223052735
186863736,186749820
195308064,195074268
191817698,191745898
200289005,200157755
203682510,203623950
212824891,212766928
210566165,210411891
213617229,213500698
213166975,213058826
209963683,209835580
250623956,250436512
403561135,403472300
416040918,415936805
428291399,428153473
431645404,431522476
443993128,443940109
445542018,445451421
442248486,440304205
442023567,441828310
446641529,443432187
23336481,23230886
191439207,191272886
202140756,202069807
197040521,196928166
200650272,200497550
207269801,207195828
202666457,202562335
203644116,203551752
206331654,206230763
214903906,214808547
73230437,73059972
191793739,191554365
195541906,195369603
207625535,207546642
214825313,214669884
209686712,209527197
210949594,210859054
225247089,225178178
213357873,213158900
215210544,215060596
97019850,96856552
188791203,188700917
203669286,203545981
201799837,201690702
210440363,210332953
208946120,208856004
210155038,210098659
211070721,211011179
206765434,206670320
228122838,227810734
181616913,181441712
194836507,194682123
212418248,212286044
205567045,205472146
227207187,227142854
214431303,214290536
220814324,220664106
228257791,228170304
224699171,224647923
225517631,225248549
23224733,23058948
181852215,181650302
191951274,191845464
199326646,199267378
196924900,196809000
199969329,199910583
209317957,209172935
205089406,204996294
206926416,206806898
214279021,214178564
23844225,23664937
262037022,261940562
258543718,258422548
267683139,267526599
269449531,269391421
271266421,271103907
276034099,275969087
277695354,277437703
276776667,276578137
277757228,277702604
92307689,92177439
192739541,192577398
214413411,214293500
202593633,202466299
205457297,205391223
211634394,211565136
212272309,212169126
214976120,214669163
222416884,222116407
218799578,218532460
24237621,24069310
198443091,198319831
205799728,205739913
201451715,201312513
202661002,202605365
206750905,206593527
213770551,213684197
215604755,215536397
216890941,216836512
212146392,212086877
194704627,194522547
226260416,226167333
234426494,234242303
246948401,246810499
249469800,249298234
255735716,255653433
253327479,253267294
259284747,259100825
258001608,257717823
259388988,259202410
23546239,23389600
198987433,198828822
199079195,198973966
207884860,207730255
213299249,213126013
216829165,216614946
216482384,216335616
217410034,217290895
219402236,219335684
218972642,218720864
172677651,172522744
202230713,202054646
201716175,201633169
208756580,208632515
206047142,205857430
210115859,210004525
213226413,213164464
218995358,218899058
215074301,214898935
216610829,216463373
200420401,200188069
198798234,198639500
214342631,214223913
208870231,208751721
209778745,209721726
213272603,213177785
214297147,214240866
227966149,227843095
219383755,219229135
236331518,236023240
142273723,141945887
195357465,195248113
205257005,205072162
204734154,204569908
207026489,206961932
205505796,205449481
206482023,206391701
206329219,206242043
226973405,226835691
208281728,208195496
218361261,218248512
228340890,228203035
213950067,213886017
217318073,217190437
219067290,219011585
219440099,219379618
225389061,225258465
226574765,226471566
223642897,223484734
223435947,223331715
37510198,37415158
31873913,31731077
26044567,25927040
194109542,193931143
214367541,214270354
218518538,218386270
207356068,207240814
224550552,224460604
209252737,209161186
211492137,211391257
230258512,230133756
232159920,232062713
157105391,156820525
186877752,186768895
207461776,207384593
206318485,206189482
204717144,204582353
212616153,212498731
216591208,216332818
212529233,212417571
222465162,222265275
214465092,214199557
154827282,154721027
213191039,213027975
236974532,236886700
235568837,235403019
243634500,243566369
238908091,238805699
244152398,244100286
239160613,239077367
244312546,244058576
245223848,244994485
215659315,215468418
218724367,218650738
224420747,224323172
229780995,229662170
231538058,231476273
237479997,237302481
228491266,228432473
237707156,237508877
238784845,238691732
239106695,238815423
201062894,200947056
205576745,205434621
203195707,203132417
194257970,194201906
201810416,201695546
196436449,196374445
207513619,207382431
200035089,199938734
201739743,201679516
210711421,210563806
107928563,107741139
171689273,171522600
186772340,186666116
191490355,191354319
195501013,195441994
198556584,198452314
204323353,204264957
201659701,201485967
204006218,203817312
209789606,209723830
414807856,414676503
441687326,441449342
457586576,457505330
441333853,441269385
441236812,441132171
445155848,445095710
445728717,445521412
449003534,448844992
453348401,453240822
449068583,448896500
193328612,193088736
191988068,191892979
195605217,195542836
218584816,218452918
222014132,221956450
223544434,223486289
210154559,210013695
227878770,227781010
213205903,213109817
211140609,211021541
182875067,182746238
209000677,208918125
217023093,216882981
225892479,225817053
237084614,236952733
222710580,222589037
234470687,234376868
235344651,235219989
219573359,219362807
219883141,219680537
177795766,177647653
190964089,190808073
201698308,201522883
210725234,210597335
210960726,210855902
212267125,212162789
212506889,212452719
209122243,209068115
214089205,213991970
215742929,215627832
98003893,97826420
128552800,128463810
192038558,191889348
197868278,197758774
200161916,200062102
200730251,200623582
202478446,202378607
202876629,202788571
201122505,201062052
200803506,200653722
425149518,424934198
396963979,396911051
404096562,404004751
446129171,446014997
420899787,420792295
428730106,428564570
441340720,441231957
441313825,441261317
426768505,426682566
441485767,440698720
23850481,23686269
179444116,179347144
183741647,183679275
207422539,207274526
209047555,208990091
206372087,206317754
208812092,208717808
211918464,211801158
219884832,219797915
222931551,222657838
217935644,217750084
216138652,216007594
225009261,224867324
229055083,228954481
232883096,232787862
233943369,233844277
235819589,235665296
238282628,238108552
240986727,240901914
241885324,241588807
24804688,24638867
186509691,186344645
205639168,205456147
207333861,207274014
205954040,205837936
212969616,212906990
216699978,216417027
220651020,220409453
222385954,222083418
228642799,228363179
207651378,207538574
192282565,192127895
206851023,206767044
210078173,209935680
207070122,207012278
208855530,208795496
214272567,214159601
226491481,226390512
232805463,232706252
232665266,232457859
171679450,171464464
176491750,176357334
205950599,205868154
205152680,205021496
206774471,206708599
203001974,202905483
205027958,204936812
210502525,210443769
211842144,211712432
208103323,207892743
218472008,218281782
220290153,220228133
225722150,225648259
221487390,221333873
229691476,229629018
226484641,226429945
236911952,236751506
230932416,230774108
232553750,232418785
236574313,236267190
88385983,88191323
191514201,191337455
194766704,194645300
206137046,206048268
211424436,211317775
209702514,209648071
210615480,210517006
222008536,221895031
208722853,208566930
219920405,219857530
233137933,232961918
240180597,240074505
242226828,242079889
252838054,252745029
254289042,254192084
245718293,245626246
254686629,254625880
247041537,246983876
248035664,247936305
248946004,248790309
218056183,217865174
216723042,216603511
217424588,217357062
221463943,221338951
222151070,222096161
227143946,227048142
227004000,226897383
231438039,231234593
234204427,233927062
235525651,235306929
23847217,23755225
189011903,188825288
194094593,193783251
194345831,194229599
204686127,204588074
200895316,200789128
208493598,208341835
215285280,215183273
216473261,216327673
220476578,220344833
168636515,168279929
166720219,166659487
188374173,188194706
206508429,206341041
185423603,185362239
201716332,201597115
195146181,195069708
197671466,197540840
194723235,194635538
195940644,195847901
127404391,127209604
203018039,202926184
201654212,201501477
210263407,210180741
213916215,213767742
209008551,208951969
209030134,208948665
210609156,210552646
210692300,210595097
208055663,207999312
101123119,100906277
192050925,191958022
203587348,203505528
199104176,198919837
202166106,202108347
217895219,217788801
210491402,210431533
206459202,206355600
225650151,225554725
219424209,219326919
165304252,164002296
188656394,188561342
201961344,201875156
214021571,213900635
205281565,205221735
206901300,206790475
207572154,207516327
209518569,209426507
208749648,208659482
210112637,210058134
162261791,162056662
161381979,161318128
192991834,192903381
206387976,206312861
208853483,208712898
211007706,210947522
210939985,210876726
207990163,207895091
