TS,TJ
342034198,341886839
342366728,342317853
349094571,349021632
311804452,311641920
339089295,339017151
357279959,357160610
345562262,345497087
276484278,276399113
286494053,286354962
297846054,297729829
301854084,301737768
305118915,305058797
315841305,315684235
337122032,336964251
327695123,327624791
330186967,330095017
340593162,340547919
203262469,203174310
227389659,227333062
231789451,231668149
225050085,224900320
225470650,225425311
237304689,237193744
233364438,233243246
242101110,242021724
231431424,231176674
246079950,246021055
206614527,206479439
209407897,209246391
211743552,211655170
215660656,215552512
217041997,216956577
218017822,217916024
228444592,228351424
235572648,235525695
238497200,238439222
239110248,239064871
209206963,209104876
217318549,217177547
223557891,223486531
224241133,224191160
229131817,229080528
230735411,230594622
227044182,226921686
229831051,229712316
231592154,231411349
237894022,237625585
200975707,200901576
208280435,208221480
206739951,206666321
214973068,214918628
226290226,226241934
223340085,223147279
225972484,225881216
223220073,223041845
235032909,234890884
235781591,235716526
211291990,211127694
208516924,208429766
216520498,216475019
213932745,213884784
219551743,219507225
222766988,222670688
223772121,223688016
231565549,231458415
228437693,228350752
235712287,235599523
204508216,204353508
200930150,200859365
215333267,215213897
221416333,221357183
223509352,223403211
225787877,225727547
226400966,226285889
224335450,224227649
235856093,235727836
236635304,236575360
211584718,211482487
211045756,210980949
216721815,216613398
215924912,215830632
217889399,217799139
231776772,231670872
226608366,226529440
224854901,224680316
239171502,239007575
231066450,231014734
205636236,205476594
228086209,227963938
228416129,228298731
225382053,225273028
227020280,226920499
223000125,222947432
219166930,219079418
219702660,219587826
231419479,231262206
228357013,228123608
223593154,223489429
222246842,222129270
208188585,208116604
224032426,223984255
221526645,221433284
218267476,218189276
225545978,225498570
222442555,222307047
227658772,227563545
234764563,234683764
204699618,204549037
219535332,219366483
226105150,225997054
232602331,232508634
230762712,230675693
225998380,225949891
226546862,226451620
227853386,227651403
235326574,235146255
242203655,242050700
177387160,177201163
208251254,208102026
208107476,207994861
215680260,215632208
210746571,210652747
218195806,218101108
219060801,219012796
224833569,224727703
220475637,220392373
227385986,227244542
196789944,196709922
224407579,224218721
222995238,222886700
220274018,220223417
225763852,225716948
226968727,226871218
223557959,223470187
229775490,229686916
234692033,234606869
235533309,235476338
208547636,206513114
217412572,217277205
224750983,224630754
227723558,227616330
230221879,230174716
236596655,236474717
232299140,232227811
237710049,237634158
238740884,238623803
239044427,238838571
206731122,206655792
214662187,214601419
227154047,227028523
221499769,221447139
233320679,233216480
235554950,235420850
238812223,238754896
238307934,238209487
236812264,236733051
230384163,230097445
194279782,194061224
217395932,217206777
210661770,210615799
214076128,213904516
221412797,221237819
235300186,235165139
224501829,224339345
228382952,228303950
227175289,226939489
231605432,231527341
218432336,218234798
218385262,218326161
221225171,221123184
219981784,219894507
220125072,220036482
232446972,232359340
233841742,233704356
238997330,238908961
239423983,239319857
241425714,241187879
204537521,204446158
209084976,208957759
213703584,213594135
202987776,202924350
223870834,223820233
221729624,221636276
231581213,231429009
237663048,237572626
218609727,218341833
240520227,240467679
201418076,201264328
195631407,195492333
218301224,218201257
216628797,216548220
221725139,221643950
218354984,218302715
223233470,223184118
223515068,223466414
220279589,220233045
216712380,216626279
209757934,209660611
213363047,213301621
215424323,215367429
227930651,227817559
220166011,220076045
228193526,228141565
223853345,223806783
235277174,235220015
220665041,220478347
222238999,221979400
196250359,196090704
211537909,211308449
224154949,224056728
227173373,227083979
224860312,224749002
232106351,232021362
231449769,231405225
232956144,232866708
237218989,237155087
237751887,237520803
208591435,208431226
208699193,208580552
233206114,232965217
228920768,228799012
226622407,226572907
220683919,220634437
222994734,222900823
224180056,224049615
232492815,232405447
234513747,234247618
147910989,147734124
183764248,183618625
184573621,184501208
203755113,203701636
200889589,200783843
199911477,199804542
189921142,189842101
197267993,197218399
211059186,210914353
217349929,217061459
198513441,198352558
225275338,225202514
222843439,222692390
211142906,211021466
216318778,216232076
221845435,221750851
220333812,220237583
225172341,225092657
221618778,221532544
226766127,226667796
203015809,202908889
201181075,201129020
233835874,233783417
237287463,237158788
234396413,234203107
238902693,238803278
233873169,233696962
229541501,229453807
234129058,234047030
240139239,239901879
128327988,128144367
166918415,166835353
198704517,198363744
200666366,200606886
211400553,211289923
190475817,190422311
193513372,193416296
198268185,198095634
199969476,199866095
200950454,200845241
211132460,211011425
215015343,214869746
212848000,212703443
221052494,220970712
222784903,222694595
229000696,228889595
214783539,214637548
232172174,232051314
231688823,231596285
221230988,221147972
203277264,203142500
226421116,226270249
199729565,199644475
204482976,204383100
213303882,213218628
202484401,202436351
221249086,221134545
216537346,216456296
223698636,223598704
209092181,209007008
214667847,214494375
219849522,219779163
226689596,226530506
227857821,227802629
237816565,237732484
231966103,231864738
229855712,227953213
227900892,227820446
244952748,244862827
234550999,234325960
196963690,196878587
201333777,201197401
220539232,220427077
227223002,227115996
233822546,233513622
203283336,203195071
204437573,204353787
210878591,210796942
216805238,216750272
216014303,215734254
197634290,197454720
199062366,199008199
191902223,191852384
213825619,213759096
210338991,210272245
224690469,224567001
220183181,220125808
228038610,227943483
234732008,234561307
223837149,223563153
194171968,194068149
200999150,200871769
213818359,213683064
219319970,219229851
198219348,198171441
197259724,197210101
197831308,197745619
208794477,208748348
204676873,204624814
213811645,213524649
210452221,210226722
213682147,213542216
216929481,216880485
232554143,232435776
236293354,236160923
236936487,236886473
230824762,230739612
234360480,234221262
228645109,228562365
243594709,243496740
23547444,23399077
207744029,207640584
214054028,213865183
211460694,211317164
224924189,224817684
228925762,228835480
218974869,218928838
220654320,220543284
218270589,218221478
229028611,228933648
229985170,229783308
59968105,59823653
72318518,72254639
70602186,70481621
81984577,81857947
223359525,223280081
223479637,223312135
224293600,224243935
233064531,232965922
230494598,230393696
231267130,231153198
234466800,234384462
242472789,242415028
240059161,239980631
238779734,238482039
214959502,214849599
213016066,212871538
207851253,207758542
203459244,203362426
210189653,210102369
238011234,237778670
206282794,206233695
206984524,206903114
215147236,214971345
216140632,215877360
214585684,214429935
218016555,217871236
225461646,225364992
229937748,229793093
227402305,227322817
237085260,236982905
233046794,232876667
236674674,236436769
237625607,237447465
245286303,245226720
212370561,212190898
196325724,196219477
213556567,213471772
229125991,228995175
183022143,182933287
230913415,230729629
211557276,211505924
228930298,228842301
221069707,221020144
191626602,191576288
208061257,207908480
212687367,212623444
217513058,217386624
220796863,220703584
236319518,236227532
221732921,221683627
222222816,222120810
222985826,222901281
230130534,230082567
230548809,230463710
190416701,190313189
224045926,223906759
211899524,211792565
229181172,229102563
214452518,214366595
215397110,215345993
235798975,235707847
224160849,224038685
227141951,226948791
222542452,222273319
23760260,23608304
134527015,134434781
182764153,182577101
195394895,195338160
188438471,188336178
186123576,186020977
197860528,197738266
203627456,203543345
189534233,189308835
197777447,197488555
177951107,177768891
202210703,202009406
220399486,220324535
216298257,216153638
225330190,225207328
224926982,224837782
231330472,231250285
237156304,237040071
231579347,231499125
238888746,238745155
24131278,23977990
157250697,157168097
164860242,164724034
164115784,164036272
185114223,185064052
191151486,190983571
167744590,167656603
167231419,167182496
198547220,198376737
168661298,168607002
190570863,190492112
213224427,213163652
205759614,205707634
225958938,224022969
207955183,207863888
228754083,228609383
223604888,223513500
225355114,225274630
226122578,226071797
215242940,215158969
152876214,152665934
177998981,177923469
196131381,196006647
217324016,217213026
201122764,201071552
213325226,213223038
220065018,219954344
196208562,196158177
196788437,196698694
198619448,198534046
214587098,214504732
211100349,211045709
215382281,215249703
224715809,224626118
226250972,226185030
217813953,217686959
222737006,222690290
220220633,220140356
226096493,225961903
234416069,234164347
201065724,200895908
203861649,203756194
190026277,189895331
202054443,201899248
190121781,189985024
206846550,206746694
199901844,199808908
192469023,192374361
225263237,225183481
216201875,216094876
207394272,207257114
214752024,214698638
212517509,212468940
222225662,222020935
212739434,212623043
216400245,216310356
227049394,226998953
229417326,229264770
238507833,238453672
239621812,239442445
223628566,223468352
211800637,211709668
229800826,229718752
214554397,214471881
236178639,236119904
228035465,227985365
233051610,232873337
224958866,224764222
239525872,239383693
241296823,241133686
204627181,204485189
202631399,202539570
205855241,205725231
214896442,214816336
220764898,220718809
225979975,225932695
225294712,225206879
237056380,237007626
233096952,233008850
241180592,240935847
204950677,204773649
182475474,182356733
211041293,210947502
205418876,205328745
203185029,203089932
217326672,217277446
222450400,222363725
230276609,230165413
224859466,224756863
204648528,204507241
206461555,206300525
219249817,219107107
225855403,225770194
227470371,227371018
219912131,219863955
234289907,234193191
232479752,232432412
229361747,229273294
237207672,237117726
226166346,226085774
246477996,246377051
235561010,235431606
253625678,253564745
233850778,233716251
254582607,254535492
238059055,237961362
248025085,247846246
241115575,241003559
250530907,250371988
242759825,242583167
214625728,214452854
219977458,219905793
221371393,221258348
228396770,228325102
222027531,221893936
232884006,232804731
229606336,229518466
233973851,233886082
224271732,224136342
231368952,231183326
104541546,104374617
200274554,200109397
190693392,190630123
221744661,221613211
198397657,198316668
198714312,198626437
197676366,197626282
204381366,204263495
206412667,206164778
225823132,225514138
205797399,205704932
220651625,220412295
223249588,223137162
232819469,232760317
224727497,224678748
230554301,230451468
217865917,217781348
229128246,229041947
220321634,220237145
226833036,226693026
216406740,216251830
207200938,207051848
205327205,205212370
222529412,222425576
205872328,205785947
212080575,211993841
207048548,206957741
231752652,231695205
228773146,228652118
216746575,216532215
226772108,226680532
225006348,224864478
225049023,224996071
222356747,222181568
229971898,229799101
237001536,236886057
240252749,240159601
232178080,232132518
242983405,242844567
239254233,239078363
197992585,197830217
215946576,215897356
211533767,211431509
215429581,215380428
207059169,206940194
213958859,213782398
223959876,223844413
238481489,238310782
234591764,234408472
244968323,244691835
206443810,204377726
221316547,221209573
212462887,212339550
212400007,212347106
231299143,231238005
220336312,220222757
221473201,221358800
217014835,216922094
222979337,222929930
218280948,218171630
216014573,215861562
221803968,221709626
197457971,197370134
203056465,202947193
213709924,213622032
226232546,226014830
211099136,211008965
219832604,219746266
220462252,220379021
214015608,213831486
210441477,210372979
210284351,210144123
218570122,218430100
213081073,213031603
233466957,233361000
229108304,229016974
225875098,225826360
227084597,227002967
228693758,228608937
219574794,219497678
196004954,195780363
225013345,224895694
226994299,226906223
216303393,216254004
197966894,197914285
199800191,199674522
228039189,227953488
212283203,212188689
217471154,217298060
241353454,241108727
201669336,201523818
226891855,226779644
223681632,223560799
232311266,232229916
222318209,222226643
233707719,233608244
236826192,236734233
230600038,230432890
240167037,239949317
230215189,230136591
69462778,69316894
185483510,185350200
208026840,207925355
193804815,193670996
209047905,208929662
215258664,215117435
192003570,191920926
197524335,197478465
212617665,212569876
208521262,208473576
206300328,206155939
203358381,203122690
211862616,211811963
220784608,220734475
220482766,220369860
222242944,222196040
234123626,234066529
227923662,227778529
239301647,239158252
237456873,237373748
203973323,203812713
213792363,213686542
184606909,184554669
181210065,181156865
218674696,218626314
215288723,215109509
206676276,206625769
186634754,186584626
187497930,187369320
184101756,183968160
199919705,199707330
216389308,216213961
219352622,219264497
219623702,219567446
224464118,224382545
227359393,227293094
226220774,226133464
218926587,218826677
219668046,219582320
220389600,220155347
31729153,31560900
182565498,182489680
183972433,183834025
182458386,182360585
207923850,207865713
183312673,183266870
201504758,201321352
191097893,191012151
208980979,208893920
193803385,193720075
210383508,210230547
208766369,208713384
212805473,212686899
216075098,216025011
223660407,223545105
217713327,217664974
218289649,218204466
230160267,229982310
237812568,237635816
240392593,240285975
181218616,181110080
204557398,204483179
207764958,207711579
221320370,221267806
193012900,192877476
211429107,211349439
208390225,208266739
200962347,200830302
228894114,228807595
236655819,236368180
224048771,223890950
219384224,219248391
218768549,218666594
238138855,238034491
227814199,227712840
228307774,228261285
219399629,219311147
233275729,233174623
229748336,229700631
234448863,234361516
220633036,220528297
206329948,206277000
211191380,211029594
227428501,227329460
217037243,216957718
231332159,231286169
222884469,222783308
237582943,237438487
238610162,238437141
226168341,226092856
206216999,206140443
211356703,211238316
224496859,224340113
217196704,217144986
231046870,230962338
232748258,232621053
231805287,231641557
239388352,239339395
241996627,241866098
243207376,242924797
187056336,186891524
216607505,216457207
221156114,221035437
219469783,219389080
224852297,224768586
216683296,216638400
226838959,226758457
219295028,219115179
225571727,225525871
232079808,231850706
23885192,23697542
168204604,168124507
174461094,174375195
179927906,179874940
171778676,171726975
186277105,186122800
173340956,173243100
176892679,174952822
194074740,193915784
211405621,211332252
224914985,224836594
219604410,219428814
231036326,230833140
235598863,235515885
232130511,232083082
231981288,231936145
223910879,223811155
240639367,240580104
235731594,235445682
27405892,27271805
156369720,156285859
147141069,147085626
142010944,141880808
143252136,143165224
152195354,152102162
156985370,156881578
159640267,159543106
204732321,204536561
214563239,214509719
221100745,220978727
232811591,232762072
221350707,221254582
226652330,226529045
234219406,234108871
240627536,240534621
242194532,242112201
228834816,228586108
143398485,143220197
140482455,140387338
192931908,192793128
189409880,189351810
200302841,200251095
201951315,201840393
194518596,194419498
207328463,207260414
205468517,205215201
209860181,209596087
212901308,212749684
214325099,214181953
225877222,225780274
224350502,224264495
219811320,219722325
225254758,225209136
222484355,222403651
221180492,221082857
238172036,238025810
239741952,239551103
187764972,187656638
204466042,204391134
191453258,191286491
180705446,180599636
221447670,221337467
208446958,208357075
208855016,208736709
195417652,195365044
209261305,209177160
216241832,216151565
202329818,202255574
223898634,223693663
221949106,221685083
228628708,228580313
215099058,215050426
232536215,232446420
221863507,221744920
232244526,232194975
223093360,222967087
229043493,228871738
167592902,167515841
175583174,175522846
186505454,186411983
185989476,185877182
196784705,196694060
194092173,193972053
195124696,195012863
204271677,204186100
214875149,214643054
207091883,206798000
202656527,202576029
220992347,220839629
218327770,218279883
223394147,223350657
224401424,224293898
233982653,233862268
228872241,228824530
228363417,228277596
241425527,241318984
242857563,242588870
118781202,118594471
180745459,180656313
199314841,199135362
202933276,202832838
196659320,196612119
203606141,203445966
215588881,215490122
200120959,200073551
200243784,200164968
201560117,201478804
203557977,203480154
206427550,206309802
229132462,229083080
213190541,213046997
227665169,227584527
224277459,224190167
231279596,231231391
231470298,231369333
227632529,227548684
238885606,238713994
191641405,191477373
220372483,220241132
194521460,194433236
217312231,217262490
186369441,186318686
210301203,210252394
202516674,202413887
229143686,229095274
208654279,208567082
230488343,230389569
211021350,210880246
223017340,222899410
217538605,217490647
214378266,214330905
226657014,226572702
218677165,218545760
221781449,221686248
233113504,233016305
234646356,234346818
236902597,236654965
198391493,198243825
227588966,227530620
202575802,202494560
223452991,223309497
201468302,201388454
230587548,230461977
204781152,204732846
226984125,226877727
219266374,219143207
214937729,214833645
223753753,223656965
214937534,214861728
212949679,212824192
219505972,219376467
223040304,222977317
225950597,225824636
235840420,235731308
235226007,235134953
245503597,245419733
247484865,247208016
209242107,209079826
193586381,193502307
217350405,217234613
231740107,231629983
224884498,224835210
229578640,229492324
199276176,199192672
207923733,207836799
230727123,230548141
205023389,203163353
210830403,210658052
213508282,213449102
222423211,222325436
221367212,221254905
218682488,218618654
224331531,224244068
225645752,225596220
233361342,233312945
237037628,236950407
233095248,232850343
215040309,214970086
225859138,225772388
207872312,207751384
224015983,223920523
197337038,197253913
200065829,199969269
215042980,214955665
202979356,202816584
204412648,204289237
223571500,223413097
210323276,210214459
218842560,218679352
222280916,222190812
230461458,230413270
225002481,224917903
238690595,238617260
235258751,235208895
239248022,239149266
230953318,230658776
242502598,242398013
24531009,24346323
209504311,209358721
207620266,207504141
220150627,220074292
232169715,232086985
233070864,232975260
231116729,231020083
220392587,220306477
221040575,220890759
238231772,238060055
245309115,245191805
205539146,205429732
201097305,201036143
197485922,197378079
216428623,216329480
200101786,200003615
230173241,230083492
222150409,222101474
208658510,208609282
204693942,204639279
203236690,203143347
190612853,190536531
210654608,210527132
213695029,213569627
215432955,215381336
210182495,210130722
225478178,225378898
223255757,223158172
218163394,218081916
224815040,224708117
231201966,231103292
217781279,217606848
198610489,198516972
195746191,195697213
228608307,228548468
221035748,220924024
218407243,218199269
201278237,201231847
227051976,226878807
204952813,204850532
206707353,206490234
191224816,191014588
210285330,210117457
218025838,217840618
217194808,217105601
218221556,218132830
220687706,220595653
217736751,217680247
227123582,227078271
235931990,235750074
230269013,230026886
23283900,23133777
94584782,94499844
170876419,170697152
169744576,169694158
177270339,177180478
174874443,174785410
193795347,193746653
196134021,195997944
197466941,197303124
188299792,188199195
211021346,210945889
212674240,212555549
225332743,225240770
228001006,227910668
228808344,228763644
230139246,230062247
231541442,231442609
233531809,233429627
236138486,236086802
237435174,237378344
140669951,140577377
181034894,180943888
172253021,172202701
191678292,191566524
199101141,199018713
208305266,208203505
219509586,219456158
206315606,206215634
206815446,206734935
206904169,206633981
216019471,215848367
205239438,205099323
214097296,214040901
221156463,221023517
217063209,216963982
229953270,229861833
230924767,230877774
221808788,221718324
232044186,231999333
233133484,232990139
206152219,206064308
190475793,190393265
218516610,218425471
228789000,228733085
198237787,198191672
216228615,216105605
209881725,209768750
214324373,214242571
194541245,194487890
203385360,203297137
212939530,212864841
214104902,213982181
210178412,210127639
218041883,217827313
232295199,232209291
227114560,227033335
239294641,239203399
226618142,226531138
239089607,239002019
238219033,237939050
121647508,121484841
128471345,128396653
114855888,114732488
138010287,137921881
126016763,125933132
123454707,123229435
209542966,209380812
216133213,216079835
222155399,222099460
212194442,212067498
221393309,221275533
218782217,218703528
227266502,227217914
233110891,233064347
235426785,235366227
231662406,231481963
206503142,206337172
204078441,204028037
218932204,218839189
217353810,217207236
216432477,216352085
219190281,219095096
219969612,219884419
236611565,236522812
222693982,222605029
234670982,234576113
210329810,208181896
221231600,221068942
208679818,208578020
217378624,217255213
219204335,219125234
210389377,210311123
224433154,224335762
225199852,225153466
216065700,215957833
229103203,228953182
208146392,207978055
212303532,212170501
220710630,220606900
223918390,223833209
231288988,231195382
225827157,225745356
238378197,238278714
234061102,233979283
234927074,234796777
236797892,236621375
165688255,165581546
172185332,172132627
183994231,183934152
169917917,169780784
170557005,170476577
170615341,170536274
189678747,189620345
184061700,183944392
219724776,219636941
212787392,212641034
229211223,229106256
217811448,217758471
233120180,233072617
220608296,220560840
235169182,235070416
239112705,239014727
232291971,232119361
233402484,233201003
184680482,184595694
187691153,187524222
209759775,209648549
217604485,217450952
218242186,218174582
202597246,202485592
205224919,205123139
196714368,196628048
197022714,196944792
207574201,207428458
219718282,219512091
213883996,213824324
221616493,221478464
229236265,229145043
230518776,230464282
230922791,230873678
221900782,221807202
231782530,231678787
232357680,232227451
233924822,233751321
116874253,116788819
120620929,120475990
138529029,138440089
128590407,128542270
132347505,132185473
145736519,145455663
209959692,209791177
211528944,211419746
204311641,204215597
222195904,222100182
232750660,232636028
213569264,213479152
219629039,219582118
225442668,225366006
231548983,231500791
232142609,231847972
41402626,41215021
35372087,35263231
194901581,194759138
220551369,220392278
223635238,223583419
226757598,226655071
230058880,229970233
231453130,231367489
231242556,231166362
231762259,231699069
229207248,229097969
237482514,237366972
116881610,116621546
188077140,187932008
176408427,176335416
188448106,188363422
212206130,212150757
212581071,212440268
195969452,195790564
202043625,201904717
204149371,203909632
211238895,211187147
207553538,207466308
206299161,206168957
204712644,204624281
227840245,227724951
229745604,229693645
216733637,216686285
234983054,234876365
245184361,244885788
238094662,237875050
234859435,234579273
66398331,66327434
67214293,67143577
70645504,70470176
215676863,215581435
220684064,220564576
229116508,229066385
220975031,220900769
224997821,224949546
226496026,226360623
228005237,227911156
235083769,234917699
237182820,237136587
245711172,245650042
150731186,150632618
160984844,160790221
162336365,162196991
169678951,169619858
176003345,175869305
172206340,172063736
172443742,172345107
174235343,173991290
211349759,211123153
209755763,209659436
231769441,231662816
234198977,234151371
221317279,221226784
233090335,232935504
238183209,238072563
238730330,238518919
239189557,238947341
245501398,245313840
192614245,192537773
197104394,196941561
222351245,221773301
225430092,225359993
221490217,221372457
222240148,222190976
234164547,234118544
231670529,231504301
233618510,233455641
239276432,239184549
58181818,58000909
67168388,66867168
49189613,49054888
197419735,197341315
207230985,207061248
215357299,215307902
218771795,218688392
211009650,210964026
223356304,223269505
230876414,230793104
226088608,225986559
227477204,227366279
237028527,236938574
221882047,221682571
200915913,200861054
220358470,220262882
216214359,216161058
212871143,212783497
218601289,218554769
219594962,219473975
215947609,215807236
238407655,238269357
240552684,240306309
204327839,204249461
223722872,223574155
207355726,207253700
213659870,213612416
214408133,214360777
220774527,220696697
227677312,227540807
218558894,218450298
224598793,224519058
225116387,225013592
190620412,190413155
198911126,198852381
225846917,225739502
225595766,225494923
222758911,222642769
221918900,221829448
227198874,227080747
227038737,226963238
234493330,234391979
229084105,229038048
216755054,216663587
215780649,215670363
225271992,225083664
232233754,232179456
227576692,227477574
236361892,236270131
242166289,241982736
242012318,241777537
235018488,234763343
240231663,239957128
209053462,208657210
202250882,202199288
211028814,210984135
214880069,214795570
230537507,230414322
226203694,226113235
223666901,223577809
225379174,225335016
226292486,226184637
237029966,236810007
62932574,62840569
70433572,70246610
66576385,66466485
201910392,201745320
199579047,199496098
214532477,214458758
206311726,206266249
208197263,208148899
221937940,221889708
232384786,232335223
226477526,226276423
237514065,237458243
239138475,238863962
181384762,181281743
187215677,187066692
216320453,216132201
196868444,196770864
224648987,224560257
213435741,213327547
206095555,206011433
214772928,214720754
201674791,201629032
198236154,198059596
171380702,171301866
206013281,205940709
216835165,216776722
218540662,218494332
220508023,220397081
212733140,212662563
222395556,222350202
223367545,223312639
214436551,214330210
224599214,224467168
23323302,23178641
172070885,171978382
179692682,179566339
197714816,197587897
184879291,184821050
199995068,199946610
196043574,195940251
203587523,203412670
213947614,213785081
218428263,218233832
199972882,199900346
216164813,216101750
226408525,226280450
215512028,215463439
228595510,228467504
229902334,229801346
226164155,226088232
231658690,231555880
229030898,228901772
228034732,227942247
201288411,201118823
194255088,194192655
196774821,196607395
202220221,202104195
228666760,228454132
227993124,227886577
209083933,209013514
214662843,214566734
232055311,231862356
209862032,209765567
210284585,210104766
211500207,211385644
214487154,214437440
225517436,225435807
226797451,226749997
222191977,222079121
223085758,223005592
230560177,230470146
219739053,219694437
233320278,233229986
179013305,178850125
180071432,179906362
202823997,202764875
194770834,194642069
216701398,216558015
217097219,217049917
207706415,207661169
214368856,214257036
224914985,224835717
220089961,220014454
212293495,212211210
209617925,209563799
212773972,212727870
221565183,221455861
222586494,222497458
222900110,222815167
230019770,229931236
225617747,225539017
227241237,227104769
234275322,234192652
122306886,122221084
184161449,184012958
194030405,193968653
176360307,176259863
173079634,173000107
182545400,182464563
165699619,165594200
191435611,191192806
201626789,201525006
307619462,307459001
315270833,315123409
322797864,322654490
325942089,325789616
343397558,343288111
334361491,334285427
336132137,335893354
342055244,341805847
357332374,357259248
359901680,359830393
205645684,205555453
205127069,205012818
222868729,222814496
226876876,226833104
227232407,227182869
237306744,237203566
240186532,239926200
237312544,237088620
243204188,243023691
243862534,243619983
217316694,217245924
196764263,196637386
182851179,182801419
208868207,208762260
198236512,198126081
234005013,233817518
193414994,193357103
199502958,199405658
223628399,223533203
213905670,213858725
206178241,206087507
220581584,220477510
225208201,225113602
223005406,222914274
230478310,230432881
231294862,231238686
222494246,222385445
230421886,230335600
237790356,237618629
232061010,231786587
151996253,151814664
151738259,151587512
156987647,156861928
149971259,149920884
144476300,144376494
161758464,161619043
158929802,158891455
206494577,206291589
208145092,208032817
212599728,212552993
223470169,223324842
230163475,230060641
237867874,237771925
238623365,238543795
240274981,240183588
236711464,236611906
242998461,242931523
106914444,106790047
113805178,113714312
108671497,108619135
109315338,109163645
120369593,120285220
195963743,195882109
208557768,208436958
205828116,205726502
225123396,225072442
210875905,210800174
219103613,218926827
220873870,220825653
221239488,221153380
227251436,227169737
229906285,229683190
23935070,23785803
186492245,186416238
187423405,187270347
196731352,196648925
209552809,209464252
188885877,188829839
194372930,194289769
207603469,207475940
207642751,207415344
220779803,220512741
215133929,215000103
217020750,216965651
213739463,213615659
226048263,225956571
217184713,217108880
228123272,228048783
219420321,219375768
231839259,231743824
234053030,233922835
225463340,225227852
75964701,75822228
195478736,195404287
196382935,196329568
214362103,214190810
192376163,192329250
200463783,200415749
212319122,212171629
196314928,196267178
199738076,199633401
210578626,210465616
202977188,202829464
205772807,205679846
213655361,213512613
226435884,226365971
224731198,224633513
232115600,232021079
233641081,233557248
234131063,234000822
227761392,227679688
233295047,233216313
181967302,181795057
190896746,190837568
198764758,198703890
179057219,179007545
183424274,183371130
197635015,197522445
205594946,205542079
189108779,189059356
189594886,189518920
201968098,201889018
199894368,199801486
209121360,209072596
204078293,204024442
226892800,226822360
218751735,218703576
225726046,225590391
228613720,228516530
224421096,224376242
213625569,213547796
226095815,226022503
