TS,TJ
200529481,200402711
196022653,195680554
228975780,228853667
231529181,231313599
165436830,165091014
175086347,174942236
179023164,178920988
181228772,180980688
186432776,186203622
187024176,186917270
192853683,192751550
199698332,199507966
227225556,226905940
227754755,227551100
176795438,176592336
173451843,173301671
175530124,175402077
175543905,175444561
187970486,187738216
183790391,183498416
184408603,184223081
196650591,196440676
224814422,224437546
230103864,229975271
181206809,180963389
176152215,175871937
196465939,196125914
186842381,186640986
186749274,186634439
186254561,186159067
183629762,183457456
200246217,199564862
231903646,231471442
236137149,235923237
185529005,185185030
183867837,183671737
180506842,180253655
186939104,186820003
178923698,178772856
192858963,192609274
188010350,187844352
188779778,188341663
232683309,232289611
237235648,236602348
158143023,157921121
172416724,172247036
176499218,176320764
179520414,179357117
177245563,177121663
177935579,177652807
181764896,181513408
194120094,192459371
215862450,215723707
230718164,230153889
172179221,171767378
169517069,169409420
179784659,179691914
178352268,178256159
184997936,184905553
183445393,182650309
184105364,183873292
193609736,193405141
228246343,227958063
228759170,228559791
170932494,170592476
168850860,168567664
184854311,184594474
176410834,176304554
183559301,183446330
180451493,180253734
185161819,185012792
181395995,181251504
217747240,217484087
222304249,222110798
182407243,182176490
176590780,176484706
182528702,182281517
188467181,188373940
179875486,179709373
191297909,191121589
193216678,193069401
194346776,194023097
229268062,228957939
230067852,229724274
186130216,185914747
183652732,183550835
181064479,180866998
192453545,192253485
191733326,191580622
203310338,203163052
206145879,206029947
204849933,204754794
237176908,236939729
239198049,238997993
174059755,173814380
181271605,181032444
191569675,191320177
193723687,193625577
193658126,193471970
201783475,201622502
204138729,203727655
206633737,206372545
238234439,237936400
240965116,240770175
169509623,169318724
179221341,179068497
188167190,187987882
188579331,187929963
191681321,191472593
192801890,192638781
191852573,191579557
204209205,203942628
230146325,229833850
230773672,230609677
176831310,176444662
174469894,174221135
180386090,180222562
192381703,192004776
188493985,188152736
194324535,194140765
189583961,189428394
186678363,186502412
226377722,226081321
231975910,231866543
49964950,49495822
50110165,49944417
177160201,176991039
178094961,177961690
179567453,179340718
181992050,181860295
188210265,188025244
188969854,188851040
191745089,191556971
191917550,191766562
180584995,180205195
178673729,178501166
189976021,189733137
192927125,192758059
189122754,189009221
198521649,198288579
206477094,206098029
207713601,207463741
243028613,242667432
232805698,232642792
177242214,176946220
188190608,187904800
180096428,180003638
186930138,186779876
183190322,183039823
188576094,188486244
179283977,179185320
185067468,184917957
229411346,229128876
229104743,228866733
172786910,172556174
178849865,178670344
188033462,187930142
200943101,200576051
195320201,195024751
197775904,197626030
219054658,218834054
215821716,215230656
238550977,238182379
238868315,238693096
182037789,181717856
182923475,182805248
194906757,194607429
180455362,180283089
192953814,192678392
190205008,189968344
204355848,203935327
201385793,200965427
235222515,234937706
235984192,235696344
163844623,163622975
168156141,167899458
170870719,170709062
177055892,176752836
183043490,182947609
198505852,198307010
195923205,195730984
204400559,204238216
227440496,227320993
230978552,230698099
177428975,177130382
186485239,186193433
187917541,187790399
187345846,187118359
190618631,190470434
186288284,186133250
195994944,195813001
201320113,200757173
231600366,231274532
233678840,233500860
178786812,178575914
180983762,180876979
183020513,182914385
180043814,179827713
176483975,176392531
185638517,185548920
191824854,191626541
184607792,184322190
227881896,227714888
228188019,228097484
165791882,165520818
162313808,162208644
174342325,174158582
182895826,182785550
200425911,200189410
203778840,203665811
194642516,194201747
197005329,196641862
233113943,232948616
230808091,230623795
185732417,185410136
183281370,183075502
184517268,184292844
187374767,187247967
184406509,184316323
188838378,188594178
193619782,193359570
205815417,205429017
233856118,233534977
237984474,237475259
175925129,175516062
185554404,185417251
189977127,189774056
195199923,195052264
203449913,203206940
201303305,201073905
208386391,208225899
212165453,211565953
244345170,244074108
244559979,244472510
173359999,172986856
183743200,183511586
181141619,181022502
184697064,184598192
182071178,181925295
186011369,185801919
193254010,193122678
199355849,199169337
226458246,226301305
231625405,231398271
195794234,195470764
189778883,189638353
190109048,189967436
200187572,199947798
188268890,188076130
195991384,195836924
196734276,196526331
199503831,199170405
232236060,232072570
232908322,232617135
189995629,189686111
181369422,181262353
183227360,183069727
193358651,193259898
184159829,184074077
196582147,196396106
200147486,199973142
199917338,199549879
235944733,235814588
243163872,242988793
177565707,177297169
178371611,178177407
183939469,183710908
184783973,184642757
181367970,181236372
192612662,192327784
193415672,193320999
201944532,201730434
229209728,229012774
233752888,233533223
172533524,172228527
182112074,181933282
193713996,193493275
200974542,200771988
191183037,191011331
200576235,200362585
197876726,197742160
205269614,205133228
231251121,230942426
236732168,236584102
173393498,173101712
174212110,174043377
172184122,172043380
181996796,181867436
190431825,190270159
180293527,180203263
184352603,184193416
183346018,183184210
183171132,182910671
180585709,180372946
177956407,177721574
175719869,175501062
170912942,170731845
174286317,174135435
185147655,184937155
190746623,190543479
201475765,201145418
206485665,204178627
227286755,226982851
231062462,230838546
162583387,162137016
182104985,181951666
191590910,191327459
179234946,179094595
193996259,193766481
172240590,172133130
170172925,169982586
212216123,211740882
184874818,184692157
190014417,189757597
173740149,173523020
176792332,176629902
174874841,174786140
178903244,178718058
174839495,174706902
185063118,184818904
187945035,187797773
200334245,199920204
230819107,230596877
236041358,235574906
146659232,146458524
172817214,172617287
177317815,177209560
167843988,167587059
167487792,167385903
182513375,182426194
183562025,183393251
175935928,175744340
163954120,163668131
168984460,168737592
157082244,156803049
168168425,167983444
180523536,180263717
186903559,186750073
189462754,189215946
195113517,194826789
212626721,209773200
209499611,209337823
236215248,236048983
236744865,236575594
129428658,129082871
165400875,165223785
186652642,186210588
188990656,188670565
177054364,176900449
174033148,173819052
161143113,161004310
171844195,171668809
161569387,161396008
165116097,164906536
133866359,133560826
176339097,176070575
189121649,188929664
189838995,189652778
186500063,186359191
205838276,205676204
212738382,212647683
209708213,208876554
224262460,224159771
233180921,232987879
31733448,31242258
96069510,95891354
146134923,145952824
194688042,194425163
195154903,195030152
195697072,195539269
179174073,178993846
174086374,173789376
179175195,178779737
152640300,152491262
174638986,174336710
181178206,180977053
182442862,182259957
176269737,175995275
194896856,194770140
201562714,201264187
198134170,197939367
202261888,201929665
235840784,235581699
236593735,236428397
124369030,124054725
168284122,167992698
177110219,176887579
172313376,172166047
192278177,191991626
165991591,165761187
166419193,166308151
182478983,182348489
167145229,166934577
175630754,175518819
170358387,170018453
183219443,183070324
189661913,189482687
185728264,185585510
182460012,182368826
183706864,183522358
203094620,202897898
195280024,195042589
230203333,230100457
227059993,226815600
103849479,103545400
175155555,174977080
170813707,170628186
182101137,182004405
187313961,187153684
188212288,187808648
189133677,188986314
202913755,202523252
167918699,167689968
179761555,179426810
180842392,180609772
189099812,188864823
182373426,182208966
187154198,186929949
191107930,190949988
192273835,192183658
192138973,191975276
193178905,192691916
235220713,234952576
235903563,235607932
175536662,175199564
177136153,176816856
171462542,171355545
165689098,165466963
170541294,170383683
184085498,183850027
176494594,176332635
200905389,200697690
179518186,179215282
180135437,179907668
176951134,176565711
180081228,179967846
186984683,186774415
183521086,183436348
194682385,194448930
187450966,187286707
185683626,185546266
194985947,194743395
219250425,219123383
221015399,220933284
142622581,142232755
176977986,176716012
183656776,183567859
185228557,185144823
182968843,182867749
174203599,174010186
188937595,188798040
196093606,195886596
187142839,186971390
189349271,189112055
170812597,170507799
173725400,173607363
185428571,185243321
184609314,184468969
184472937,184390115
187892787,187743116
192977391,192731205
198692079,198586968
229973009,229720424
230836507,230703363
166654696,166464323
169082151,168935392
172869982,172631998
160580392,160456717
178965389,178725888
183536090,183396004
184121745,183896811
192669478,192251628
172898774,172628774
180211250,179997212
176978403,176691005
175915133,175758404
181205872,181067618
191674145,191521661
176830423,176703149
190584985,190385623
191622966,191460193
201698912,201548210
228981511,228694912
230117678,229970126
166079499,165826985
176310910,175920330
164837361,164722759
170064354,169736724
161417770,161294156
171116703,171031695
171618513,171533341
185091035,184793261
190764265,190330625
190789451,190231320
165278459,164961263
180183999,180028798
183781093,183682170
182288539,182093708
182757317,182617197
191990184,191829977
198514751,198153591
211861004,211472359
237142453,236779441
238477323,238252270
123696890,123349580
251755173,251542425
233202776,233005404
252914072,252750596
244183361,244088728
259600893,259398128
263637334,263543550
263771614,263639386
245170430,244728576
245255574,245011621
128141689,127878785
188529939,188268381
189904175,189751523
179800537,179694681
180542999,180191906
187068398,186946277
196102343,195934713
196111325,195945356
216915552,216702729
222182768,222061616
25234756,24990868
150817734,150557523
150106548,149943368
177202270,177007299
182312983,182227955
190116654,189940913
182265091,182137403
192137148,191986149
187371491,187253237
173096304,172957852
170340668,170095774
180200978,180090662
177577992,177359127
180411516,180318257
192046088,191945762
192824524,192662665
193085648,192904407
212668172,212408471
237544708,237302938
238316609,238072402
169300307,169012594
179151975,178967824
145569583,145433346
177997680,177857251
184034797,183930394
174104635,174011473
176831586,176558971
187014251,186877126
185387128,185224325
181939219,181632743
164984804,164704969
164215606,164038540
178371166,178221590
185399202,185301395
197043320,196883504
198058538,197933681
198983934,198815879
209607437,209213953
231442248,231088317
234810158,234683387
69779813,69543176
168416775,168041075
174745705,174627716
173694293,173491895
174889329,174794149
176988089,176788268
173994283,173915684
176460153,176250722
146337602,146198321
156831244,156686469
172753098,172483801
186320785,186199947
183897404,183779165
184493964,184325944
187576554,187345604
199291734,199161659
187310987,187178228
206445531,206144974
230861482,230694708
234991313,234872593
170777623,170592834
188305348,187976932
173545296,173280928
171181698,171052375
191158850,190881690
193536250,193275464
181101250,180950986
206294606,206189710
186266930,186070781
185756473,185515049
179193837,178933599
181619373,181528655
188351449,188081302
188251036,188066081
200649018,200397990
193983039,193769585
208065841,207698750
211142133,210962731
238604211,238477037
233660794,233581027
172115224,171768579
152635276,152360894
177136946,177036982
182584637,182489240
177562638,177415952
183124418,182982617
164179603,164034244
175693964,175511151
183160226,182850439
171940919,171852628
168770251,168536095
176596897,176450480
183373790,183241425
191117548,190850071
191182931,191071557
187227348,187102800
196721561,196587566
202353635,202062814
235340466,235090623
235629254,235450830
149114538,148805377
179488766,179340355
185957986,185788006
174841414,174701138
172139088,172062074
177425051,177309761
186866069,186777377
186737249,186578970
168416092,168094130
172714012,172572269
180357460,180040456
174058707,173911986
173229434,173154063
179973587,179900047
186457962,186351588
188301598,188192015
200508995,200228960
194080090,193752643
234760857,234555046
235073498,234905031
125726644,125310395
152937042,152638158
158551453,158352627
173673495,173534120
173901829,173749204
174597473,174467110
182106649,181927150
182291078,182080865
175311363,175091724
181055695,180918003
167543031,167292795
167408398,167220106
174841205,174598947
176866795,176788377
188624876,188411435
184530282,184396016
195468007,195242369
180523610,180450106
218278873,218084935
222373361,222294125
183474318,183218290
163534961,163445976
173720765,173643656
186792368,186535041
192410699,192328466
179666352,179522876
188203916,187955251
207275094,207117540
192116956,191804563
190518866,190407282
172590787,172341626
171036842,170924263
188632953,188551913
177340971,177147206
177918762,177842513
192584591,192444815
184768239,184687036
192387610,192092732
230525152,230203657
231179931,231080215
171253371,170997290
182415444,182267305
180094401,180001156
186866126,186653926
180862319,180703553
193393735,193258912
191503189,191291872
203023330,202693206
191011985,190772618
186038497,185902975
171969098,171710426
178815576,178669652
183935378,183672973
185080522,184942217
192218576,192142822
197119222,197021091
196366092,196224968
205473029,205352100
236742081,236521790
237286733,237212739
113435129,113151441
125683374,125545608
160840311,160571557
175419092,175276284
184386867,184129440
179776755,179658269
192840933,192538378
193747702,193491299
170697290,170435114
171052324,170965673
174931075,174780714
184453041,184342108
189921881,189736086
188781271,188693095
183644339,183512759
181887910,181673677
191045541,190905194
202416734,202001084
236966969,236700571
237867121,237690270
165052253,164800527
178089016,177856468
180156083,179954567
186028654,185932008
170304386,170145453
178046364,177935899
194920439,194787639
205343756,205177748
182680864,182470092
183145515,183043938
169729990,169561299
173994817,173909192
190893592,190624537
177854877,177732578
183662322,183514734
185676522,185440481
198098563,197916962
209945101,209694944
230884834,230705883
231694022,231618788
182123135,181844038
181008009,180919698
182077377,181858438
189905221,189751698
186414328,186272021
176084195,175891106
177568712,177354736
189776692,189426685
166389358,166246764
168397838,168312499
183634358,183384076
183773771,183576789
180501306,180419228
186091108,185973929
184376801,184244757
187070559,186823053
187374178,187270293
202387886,202042624
231785278,231463794
232967107,232804865
169728630,169456537
187378213,187274875
175962339,175889721
176997251,176809886
177256226,177183533
193262187,193088650
197543571,197361356
205197373,205036329
188025228,187951431
192944170,192811475
165490016,165278032
173965758,173805868
180525192,180434501
182400749,182315982
179710620,179527193
181082096,180851793
199868629,199695899
211662803,211194270
226531335,226346129
234517226,234317566
184765439,184528122
177628002,177463356
192475106,192370148
180792358,180716131
170694919,170575286
178205804,178050014
178321117,178202299
159865457,159784554
167821136,167607599
179484943,179354896
169943441,169705136
174676306,174577922
179386746,179266772
192377538,192288062
188364811,188143719
191268179,191102257
197626212,197503279
220551863,220112583
239242109,238941454
244835298,244637582
178460303,178204144
175419820,175324932
186121710,185979692
165867388,165790014
159899751,159754399
168547755,168377353
194476239,194131666
192189777,191771029
177091363,176859905
185233766,185064844
165913391,165664330
174173091,174030912
182621607,182411902
183810392,183397399
187726281,187570096
194314372,194083980
194809775,194667395
199364320,199184501
226371066,226254820
229792026,229699824
102532792,102282891
162596875,162352482
156090505,155969491
174739009,174645738
173612357,173434119
190412900,190282286
181296070,181115096
191877182,191751133
164447697,164329195
172710912,172612498
191307093,190860506
187201931,187034131
196340119,196167226
185816474,185689863
191717998,191397578
191719500,190494986
192181594,191891077
211934025,211684336
236991847,236882680
237418711,237342934
168088786,167820298
167929517,167767571
183451836,183337059
183137958,183021230
169536556,169369498
178129652,178013440
189648789,189481744
206392157,206025285
187137250,186912339
188319702,188169593
172029088,171856892
177636134,177547791
186520198,186443440
183744345,183671663
184269568,184032237
193104805,192919612
203078436,202981902
215082752,214718363
235643177,235432980
239364377,239256104
161969253,161660049
180804610,180653988
187344459,187165040
163573417,163450443
172655837,172575168
175081440,174918459
186552245,186346510
186750728,186645125
168114036,167982425
170923265,170764050
177822036,177573390
178737847,178655995
180785272,180711081
187443772,187349619
190404972,190209488
185661060,185424064
191185786,191067177
195929689,195689376
225599599,225392500
226687234,226513830
166989040,166735688
173880244,173764373
183396719,183306890
183820292,183679003
185437659,185299922
187223626,187079728
198539706,198427904
202240854,202119833
199236235,199012171
200061436,199919853
180537138,180122106
188245596,188086327
188268923,188197112
188374637,188271890
183216796,183137950
205043335,204857455
205484408,205394778
196144224,195796904
234509696,234155391
242582036,242227396
172574013,172323449
176692608,176499202
167440951,167364985
182261622,182145330
173294291,173215754
187484061,187345913
176511926,176405680
191433146,191256210
202698268,202270837
185290382,185146351
166643372,166367296
181417276,181287381
172728177,172632852
182412191,182263991
169326953,169252816
177117287,176957819
185168522,184958561
193579634,193411801
220376192,220134511
222184826,222053397
171401951,171110862
173373601,173169298
166618737,166480621
190839454,190544726
160284093,160158428
169927811,169811013
180800257,180670877
188381744,188249748
173959509,173810875
171139739,170975853
184846642,184696336
175523542,175429098
188617793,188530336
188552473,188010552
179463061,179357251
196441044,196277191
182611474,182468902
209867388,209643302
233481386,233333307
237990593,237606791
178560420,178247272
176168226,175921512
161652764,161467449
175076828,174948219
182413781,182298376
173868655,173656894
171897674,171770960
177297450,177189966
175183723,175046142
173811402,173640604
112183038,112014619
184026932,183777905
188259023,188150012
190055234,189860543
190834241,190760722
191006816,190875511
183215436,183103433
203322127,202878481
223115860,222879501
229477470,229350852
27628298,27273541
180334325,180005721
174780140,174607201
187148273,187018588
192425802,192251680
183569835,183459792
178089529,177929869
179680485,179575745
156042642,155924196
129378446,129224232
186463660,186279965
186861078,186593285
182838829,182725991
189470462,189312042
188230349,188118202
192210234,192062329
192064529,191989566
192609538,192538268
204165227,203998122
237783133,237571392
238186588,238002150
167020081,166725834
180926044,180646324
186051008,185916385
161996056,161906354
180190547,180038304
190298361,190143422
176223020,176141286
181114288,180999806
171226998,170971802
176187442,176000177
185921358,185603855
179367972,179260855
193101873,192973735
186182880,186037480
190130185,189901944
198281056,198069441
201253970,201036557
215307748,215034546
237941738,237784756
240399312,240063062
179864640,179618459
174988763,174817264
167359182,167226121
164261400,164153962
188046466,187972633
173764310,173691032
185904970,185757142
185902556,185638342
175419025,175218998
179888773,179644417
172608768,172323713
166526998,166417430
183065005,182836959
179757380,179627311
186010690,185919930
187053923,186984812
188117607,187953961
199878774,199707823
224106799,223875386
225208582,225098665
107224940,107026957
167433068,167176763
157839960,157694689
172537143,172462857
174131506,174054664
185669699,185507336
181724535,181601050
179881528,179777110
160483745,160333464
168554340,168369660
163246788,163070206
185616162,185410631
185289158,185156021
187628026,187501198
192070335,191331991
191740495,191670561
197552965,197435096
195991045,195664952
236432683,236273556
236612431,236544393
162301695,162076366
187111214,186985310
173983351,173811128
179146327,179040578
185832417,185664559
176408964,176322726
186804973,186687860
182456060,182343121
172316572,172203797
172995605,172896876
175376557,175216541
180688315,180599133
188675181,188389594
184290961,184184008
190582183,190503860
193208312,193062879
202142022,201923936
203032215,202857697
238545170,238333520
239020105,238912637
172665992,172423087
166881295,166689480
177205648,177057598
180868040,180748866
175741249,175628378
178088535,177965480
200442598,200327938
214309472,213874319
187508867,187336145
185508342,185358846
182396000,182156929
177563372,177450384
181838619,181645844
186753749,186619019
188703272,188565749
191562215,191454303
196841512,196614281
194443565,194192903
237851414,237719391
238073711,238005422
158172545,158003595
161894424,161762233
169841588,169651631
180355345,180214390
188793961,188713476
172200104,172062754
181263414,181156940
177409498,177244940
166557277,166337372
165794583,165653684
183996412,183856982
182271286,182061065
193759050,193611761
184734550,184594028
190123586,190020814
186490907,186316326
192179521,192065079
187575402,187375576
231962882,231755087
233244106,233120713
169735090,169497163
173158650,172979160
164557883,164406188
186408185,186250058
182199210,182046388
178005526,177904052
178674070,178533372
176391013,176269399
191110547,190864808
184893758,184705355
175515172,175373005
177446996,177351477
178054303,177979944
186512421,186311045
182796777,182724358
191211145,191082675
189057172,188943618
192448548,192314644
236343621,236110010
234764411,234546951
152740610,152500115
169007094,168767381
179197600,179042893
172264721,172147082
176866211,176760916
173273151,173189264
188866844,188632929
195937822,195725381
176499278,176288947
179761088,179686192
165709610,165423054
165387129,165194253
172752540,172612651
176449527,176336772
178336697,178211299
182527229,182394600
192328469,192162157
183969439,183868837
226584707,226464643
227831524,227757303
130273954,130037533
176624315,176261050
167583852,167404748
187503318,187260133
178448906,178346457
184145824,184013570
172304703,172231808
175249778,175064430
167353244,167211570
170603628,170494340
129981711,129736046
177667934,177457568
188014084,187834981
188813640,188687921
190213661,190056797
190483398,190398946
190870950,190521477
194489393,194121722
218943725,218685835
225487119,225315803
29531551,29387913
170527791,170391167
157106268,156876977
175334693,175205345
177973650,177848994
171112535,170946013
200001974,199770464
152451579,152310299
188374435,188080146
173125478,172940757
171282379,171110070
180155350,179999866
182745493,182636003
184258334,184166283
183250416,183075772
187816559,187644712
185472571,185375500
196610646,196450981
227231768,226935752
230397366,230319831
155575443,155277671
156732145,156633541
175649790,175536504
183405474,183244284
183752043,183678688
182781862,182568701
191999507,191926933
194285176,194007742
175494206,175259007
180239095,180036736
177714638,177504867
184520180,184411014
171980403,171893797
175094280,175016139
175329041,175183796
191489052,191328825
199581528,199168945
211908526,211586072
234180533,234057161
238248961,237755661
171274070,171117091
174713055,174567991
190261812,190072267
177546777,177470922
162190132,162070023
174868340,174720598
197265675,197192928
182619452,182526098
173542335,173414553
177749310,177523332
162065506,161929850
168844227,168752447
172052306,171973956
178357428,178180440
184152492,184017795
196722705,196429171
200123849,199968833
208915577,208696744
229554319,229277250
229837789,229722910
186743028,186310904
191054549,190859292
183957500,183850740
179235255,179064898
161071269,160939279
177187453,176965188
163229114,163163046
173483870,173305126
164840985,164604724
166756554,166557681
177187716,176942420
175174140,175087484
194576517,194395673
186733786,186670906
191077387,190867218
190098939,189973669
182213501,182100992
203044350,202796150
234393730,234211774
235028834,234866194
104567443,104098163
144467460,144191233
176158845,175958989
178268706,178099913
175290226,175202405
180542219,180319032
184958868,184825361
187309845,187167076
161364240,161135552
171388460,171197525
182957451,182648461
184776406,184690593
187435275,187337892
185561932,185426424
193409600,193255093
196789022,196682992
198837754,198697492
201070277,200794375
239296415,239175434
242076817,242004435
155317737,155147960
176425649,176334877
179632294,179485759
175152539,175006695
172145273,171552533
176614900,176482234
197772405,197684665
200113848,199931150
184449615,184220592
182192814,182103765
175007124,174797854
187096759,186959116
178199066,178037126
182847527,182604310
184218573,184091255
182151956,182024717
197727958,197627525
196961187,196892604
231052927,230851090
234208063,234059179
147552709,147407756
151975272,151794757
157357978,157237985
177691817,177489775
177637394,177495591
185330622,184987644
168695424,168419285
172023888,171731580
176673513,176356070
182544040,182412238
156978780,156528029
172004431,171792074
177708821,177593487
179146777,179074769
185976642,185894560
181376188,181306636
188765983,188630436
183481631,183411263
223187948,222969272
222995590,222883774
30451158,30035134
144100656,143949884
187100489,186881337
190167919,189976329
177566336,177497808
181915153,181805172
158166356,158095951
189594098,189402494
191281968,190917594
180317128,180179915
174134577,173889721
179796526,179716082
181436907,181321212
189411696,189324712
180682962,180613632
182405596,182334141
186844640,186626448
182676548,182586719
227971307,227671712
228701243,228553342
173834198,173508641
170324154,170234722
184939405,184778471
163545351,163368269
173239470,173160439
198574018,198420717
189383537,189225184
199382762,199290541
177244733,176916267
182059637,181955422
168112808,167939629
184070366,183753780
182536947,182392625
187357894,187285374
191903012,191822118
180040228,179897818
193595168,193531089
202379842,202289232
229876310,229617780
228098877,227777077
136769187,136435193
184179041,184047677
177495309,177425664
177017973,176813765
174167490,173876378
186864051,186789610
191009394,190869201
182208199,182090560
164723775,164547714
172906591,172830293
191435622,191141308
194299509,194187439
195032478,194892095
197343730,197217213
194570476,194437151
195469038,195251706
204941624,204856301
208723941,208577497
240113071,240003080
243246159,242993406
106153498,106011443
135361566,135141306
173973130,173832210
148210230,148111994
157603738,157522820
178771656,178584849
183194083,183062372
187822404,187717730
178619785,178443239
179523272,179414004
185595725,185418780
196852416,196622320
193520616,193380554
193211025,193095791
198439764,198306845
192627000,192509052
197358984,197182040
202661985,202514399
238260136,238142633
239958473,239788861
192272747,192018534
178430418,178343356
187006950,186841337
184728068,184601218
194308368,194127664
208060041,207942439
200962347,200791359
215221699,215090631
194482880,194271785
195866645,195653380
168743232,168598851
173115963,172977493
187390229,187316812
185108583,185034167
200637167,200464926
208592666,208419246
204319419,204214277
199530842,199422150
232015762,231795386
233739347,233664041
180335997,179894644
178717918,178501757
184970367,184756845
181878776,181649923
193650023,193487822
181454930,181251994
187659071,187434213
194141555,193982182
199436150,199026320
194355636,194077972
186704507,186516969
194679694,194428232
195830979,195451229
211641844,211480233
214043901,213795634
205961339,205700488
207638655,207312080
217023597,216703506
242618159,242403341
249164311,248970946
164772628,164613077
162969675,162867079
166528819,166332942
181067914,180910706
178243062,178156546
193717289,193628392
173173282,173008582
188869156,188556026
188979096,188702802
184556791,184419449
167630355,167496801
179075297,178932991
186132964,185947792
186600034,186529402
181836335,181682879
182159115,182045948
200286795,199964332
206548301,206390588
236543925,236420675
236558899,236406346
55177069,54963615
163272494,162993314
189449816,189356264
191446634,191378919
178797877,178618730
190102282,189994032
179248824,178953062
198187399,197827956
164450622,164274402
178843177,178706740
173476270,173331941
185594043,185421719
190724073,190636913
191371911,191225487
187364416,187252599
191193893,191068606
187613729,187416824
206872954,206748253
228806047,228601686
233948098,233794411
58647227,58430886
165450118,165201359
173778932,173624704
184802745,184690768
186608947,186488345
189300695,189190780
181354472,181284559
183094481,182923330
152278235,152082304
167962771,167863262
173845330,173647831
185786229,185510139
171429309,171295318
194743926,194614890
186116709,186034380
186477287,186372081
186700919,186540727
190043553,189695369
228157376,227819875
228447589,228344735
106921998,106775565
184155705,183863288
166525793,166373059
178817988,178712036
171097371,170998910
176547781,176476881
189278274,189161149
197978360,197667278
155210450,155002589
171319291,171008816
179969165,179696065
185057407,184980487
190299734,190200390
187339394,187178200
180232663,180083535
192626159,192464440
184952812,184781766
193434278,193157964
232513704,232317753
232839630,232730910
171677204,171529485
151533359,151350233
169199652,169095848
184678726,184565871
174449686,174351419
189551460,189379289
192978768,192915414
193898372,193748163
170096247,169954330
172954274,172797694
175470063,175163036
179132558,178959202
190375010,190246291
188456809,188242231
188455668,188384997
188964240,188899609
206837484,206690321
200259630,200148683
232048416,231832645
234026159,233837153
140837516,140690763
159941793,159718540
177141532,176966825
182992461,182871605
188399218,188329255
175281577,175211914
189916800,189751149
180906214,180843970
164923027,164758574
168715755,168644278
180980084,180761518
183241004,183087483
182228200,182153999
183135468,183014327
191789311,191723174
189147248,188947129
203307210,203222794
191286566,191057937
230474857,230356737
