TS,TJ
24401167,24287653
24914183,24692844
23970591,23854974
23908935,23735034
25200017,24968136
24570148,24373231
28021124,27849940
23929566,23804345
25831011,25556699
24722045,24509439
25661590,25412459
24058232,23948658
24092339,23953406
25830332,25587416
23833453,23695190
24526121,24342723
23891066,23763966
23858217,23678860
25830666,25541607
24685673,24554334
23855816,23762254
24179585,24072061
24840307,24611382
24073357,23945979
26419025,26181602
24526181,24387408
27352108,27007229
24700210,24516263
24002598,23841055
25411201,25155519
24183276,23981842
23510480,23393505
25344883,25136636
25118272,24870325
24166426,23979530
24167400,23979529
24608331,24476286
23764662,23617785
24621095,24420579
25980971,25715017
24508612,24325263
24197755,23989849
24716953,24521828
27558265,27358783
24393249,24256342
25107904,24904452
23642973,23520687
24511094,24302535
26782930,26500636
25946187,25646977
24006831,23889184
24516841,24357016
24339557,24108569
24238746,24065897
24234880,24118371
23958364,23825131
28670089,28283928
24268205,24165550
27598825,27430922
